"Year","Code","Team","Name","G","Rush","RushYds","RushYPG","RushAvg","RushTD","Rec","RecYds","RecYPG","RecAvg","RecLng","RecTD","Position","QBRAT","Att","Comp","Pct","PassYds","PassYPG","PassAvg","PassTD","Int","Sack","YdsL","Rank","TeamName","TeamGames","Plays","TeamYds","TeamAvg","TeamTD","TeamYPG","Wins","Losses","Ties","Percentage","PlayerID","AV"
2010,774,"WMU","Alex Carder",12,109,35,2.9,0.3,6,0,0,0,0,0,0,"QB",140.6,458,289,"63.1",3334,277.8,"7.3",30,12,30,-188,"34","Western Mich.",12,860,4940,5.74,51,411.67,6,6,0,0.40677966,188,NA
2011,774,"WMU","Alex Carder",12,128,270,22.5,2.1,4,0,0,0,0,0,0,"QB",145.3,502,330,"65.7",3873,322.8,"7.7",31,14,23,-173,"19","Western Mich.",13,945,5960,6.31,58,458.46,7,6,0,0.4609375,188,NA
2012,774,"WMU","Alex Carder",6,40,88,14.7,2.2,0,0,0,0,0,0,0,"QB",123.7,248,145,"58.5",1652,275.3,"6.7",13,10,10,-59,"38","Western Mich.",12,915,5271,5.76,46,439.25,4,8,0,0.43801653,188,NA
2005,31,"Ark","Alex Mortensen",4,2,-17,-4.3,-8.5,0,0,0,0,0,0,0,"QB",62.3,17,6,"35.3",63,15.8,"3.7",1,2,2,-17,"66","Arkansas",11,761,3967,5.21,35,360.64,4,7,0,0.61165049,203,NA
2008,709,"Tole","Alex Pettee",1,2,-4,-4,-2,0,0,0,0,0,0,0,"QB",-3.8,2,1,"50",11,11,"5.5",0,1,1,-2,"85","Toledo",12,756,4009,5.3,32,334.08,3,9,0,0.44360902,207,NA
2009,709,"Tole","Alex Pettee",4,6,-12,-3,-2,0,0,0,0,0,0,0,"QB",117.6,58,37,"63.8",380,95,"6.6",1,2,3,-17,"13","Toledo",12,854,5259,6.16,46,438.25,5,7,0,0.41353383,207,NA
2010,709,"Tole","Alex Pettee",2,3,-2,-1,-0.7,1,0,0,0,0,0,0,"QB",33.4,5,1,"20",8,4,"1.6",0,0,1,-3,"74","Toledo",13,860,4750,5.52,49,365.38,8,5,0,0.42753623,207,NA
2003,732,"Utah","Alex Smith",11,149,452,41.1,3,5,0,0,0,0,0,0,"QB",152.3,266,173,"65",2247,204.3,"8.4",15,3,16,-118,"64","Utah",12,867,4494,5.18,45,374.5,10,2,0,0.5,213,20
2004,732,"Utah","Alex Smith",12,135,631,52.6,4.7,10,0,0,0,0,0,0,"QB",176.5,317,214,"67.5",2952,246,"9.3",32,4,18,-88,"3","Utah",12,869,5997,6.9,75,499.75,12,0,0,0.45762712,213,20
2003,509,"N.W.","Alexander Webb",5,12,17,3.4,1.4,0,0,0,0,0,0,0,"QB",94.6,33,16,"48.5",205,41,"6.2",0,1,1,-14,"63","Northwestern",13,928,4880,5.26,35,375.38,6,7,0,0.54794521,225,NA
2011,107,"Cal","Allan Bridgford",3,3,1,0.3,0.3,0,0,0,0,0,0,0,"QB",88.9,32,13,"40.6",184,61.3,"5.8",0,0,0,0,"44","California",13,924,5219,5.65,45,401.46,7,6,0,0.51470588,233,NA
2012,107,"Cal","Allan Bridgford",4,6,-2,-0.5,-0.3,1,0,0,0,0,0,0,"QB",75.8,68,31,"45.6",277,69.3,"4.1",1,3,2,-14,"69","California",12,817,4695,5.75,33,391.25,3,9,0,0.60483871,233,NA
2007,796,"Wis","Allan Evridge",7,2,-3,-0.4,-1.5,0,0,0,0,0,0,0,"QB",87.9,12,5,"41.7",66,9.4,"5.5",0,0,0,0,"46","Wisconsin",13,934,5314,5.69,46,408.77,9,4,0,0.52985075,235,NA
2008,796,"Wis","Allan Evridge",6,23,4,0.7,0.2,1,0,0,0,0,0,0,"QB",119.1,132,71,"53.8",949,158.2,"7.2",5,5,7,-37,"37","Wisconsin",13,900,5190,5.77,42,399.23,7,6,0,0.51538462,235,NA
2005,749,"Wake","Allan Holland",1,1,6,6,6,0,0,0,0,0,0,0,"QB",0,1,0,"0",0,0,"0",0,0,0,0,"68","Wake Forest",11,818,3947,4.83,30,358.82,4,7,0,0.53097345,236,NA
2009,30,"AR St","Andre Smith",6,12,46,7.7,3.8,0,0,0,0,0,0,0,"QB",251.2,1,1,"100",18,3,"18",0,0,0,0,"95","Arkansas St.",12,758,3946,5.21,33,328.83,4,8,0,0.44628099,307,NA
2010,30,"AR St","Andre Smith",5,0,0,0,0,0,0,0,0,0,0,0,"QB",0,0,0,"N/A",0,0,"N/A",0,0,0,0,"40","Arkansas St.",12,856,4841,5.66,47,403.42,4,8,0,0.44360902,307,NA
2011,30,"AR St","Andre Smith",6,28,93,15.5,3.3,1,0,0,0,0,0,0,"QB",183.8,22,20,"90.9",204,34,"9.3",1,0,0,0,"24","Arkansas St.",13,1016,5822,5.73,50,447.85,10,3,0,0.46212121,307,NA
2012,30,"AR St","Andre Smith",1,0,0,0,0,0,0,0,0,0,0,0,"QB",0,0,0,"N/A",0,0,"N/A",0,0,0,0,"23","Arkansas St.",13,952,6067,6.37,58,466.69,10,3,0,0.5530303,307,NA
2004,334,"UK","Andre' Woodson",7,36,-27,-3.9,-0.8,0,0,0,0,0,0,0,"QB",113.6,88,54,"61.4",492,70.3,"5.6",2,1,14,-80,"115","Kentucky",11,708,3030,4.28,21,275.45,2,9,0,0.54464286,277,NA
2005,334,"UK","Andre' Woodson",11,57,-133,-12.1,-2.3,1,0,0,0,0,0,0,"QB",115.4,253,146,"57.7",1644,149.5,"6.5",6,6,30,-198,"107","Kentucky",11,695,3272,4.71,29,297.45,3,8,0,0.5049505,277,NA
2006,334,"UK","Andre' Woodson",13,70,-137,-10.5,-2,1,0,0,0,0,0,0,"QB",154.5,419,264,"63",3515,270.4,"8.4",31,7,36,-264,"31","Kentucky",13,847,4879,5.76,45,375.31,8,5,0,0.61481481,277,NA
2007,334,"UK","Andre' Woodson",13,69,-193,-14.8,-2.8,3,0,0,0,0,0,0,"QB",144.5,518,327,"63.1",3709,285.3,"7.2",40,11,38,-282,"24","Kentucky",13,1013,5764,5.69,62,443.38,8,5,0,0.6,277,NA
2009,419,"MTSU","Andrew Banks",4,4,9,2.3,2.3,0,0,0,0,0,0,0,"QB",62.6,2,1,"50",3,0.8,"1.5",0,0,0,0,"27","Middle Tenn.",13,955,5482,5.74,52,421.69,10,3,0,0.35507246,316,NA
2010,419,"MTSU","Andrew Banks",2,0,0,0,0,0,0,0,0,0,0,0,"QB",0,0,0,"N/A",0,0,"N/A",0,0,0,0,"69","Middle Tenn.",13,909,4835,5.32,45,371.92,6,7,0,0.35074627,316,NA
2011,419,"MTSU","Andrew Banks",6,1,0,0,0,0,0,0,0,0,0,0,"QB",326.8,1,1,"100",27,4.5,"27",0,0,0,0,"45","Middle Tenn.",12,938,4813,5.13,35,401.08,2,10,0,0.40310078,316,NA
2009,235,"Fla","Andrew Blaylock",2,4,6,3,1.5,0,0,0,0,0,0,0,"QB",0,0,0,"N/A",0,0,"N/A",0,0,0,0,"6","Florida",14,919,6410,6.97,63,457.86,13,1,0,0.60689655,319,NA
2007,365,"LSU","Andrew Hatch",1,4,27,27,6.8,0,0,0,0,0,0,0,"QB",87.8,2,1,"50",9,9,"4.5",0,0,0,0,"26","LSU",14,1054,6152,5.84,66,439.43,12,2,0,0.59090909,332,NA
2008,365,"LSU","Andrew Hatch",6,35,129,21.5,3.7,2,0,0,0,0,0,0,"QB",118.4,45,25,"55.6",282,47,"6.3",2,1,5,-44,"55","LSU",13,886,4785,5.4,50,368.08,8,5,0,0.53435115,332,NA
2008,545,"Pitt","Andrew Janocko",1,0,0,0,0,0,0,0,0,0,0,0,"QB",0,1,0,"0",0,0,"0",0,0,0,0,"77","Pittsburgh",13,873,4452,5.1,42,342.46,9,4,0,0.5890411,336,NA
2010,545,"Pitt","Andrew Janocko",1,1,-4,-4,-4,0,0,0,0,0,0,0,"QB",0,0,0,"N/A",0,0,"N/A",0,0,0,0,"72","Pittsburgh",13,830,4770,5.75,41,366.92,8,5,0,0.53787879,336,NA
2010,472,"NM St","Andrew Manley",5,34,-85,-17,-2.5,0,0,0,0,0,0,0,"QB",86.8,121,63,"52.1",604,120.8,"5",1,6,12,-79,"112","New Mexico St.",12,825,3558,4.31,20,296.5,2,10,0,0.45038168,341,NA
2011,472,"NM St","Andrew Manley",3,21,-44,-14.7,-2.1,0,0,0,0,0,0,0,"QB",138.3,109,62,"56.9",892,297.3,"8.2",6,3,11,-69,"47","New Mexico St.",13,897,5175,5.77,43,398.08,4,9,0,0.42253521,341,NA
2012,472,"NM St","Andrew Manley",12,64,-194,-16.2,-3,2,0,0,0,0,0,0,"QB",124.1,384,207,"53.9",2764,230.3,"7.2",18,11,39,-258,"102","New Mexico St.",12,791,4024,5.09,31,335.33,1,11,0,0.42982456,341,NA
2012,472,"NM St","Andrew McDonald",1,3,1,1,0.3,0,0,0,0,0,0,0,"QB",41.7,3,1,"33.3",3,3,"1",0,0,2,-6,"102","New Mexico St.",12,791,4024,5.09,31,335.33,1,11,0,0.42982456,344,NA
2006,688,"Syra","Andrew Robinson",4,9,28,7,3.1,0,0,0,0,0,0,0,"QB",74.8,8,3,"37.5",20,5,"2.5",1,1,3,-15,"110","Syracuse",12,731,3168,4.33,23,264,4,8,0,0.54198473,352,NA
2007,688,"Syra","Andrew Robinson",11,95,-39,-3.5,-0.4,0,0,0,0,0,0,0,"QB",125.7,292,154,"52.7",2192,199.3,"7.5",13,7,48,-291,"114","Syracuse",12,758,3503,4.62,24,291.92,2,10,0,0.53383459,352,NA
2008,688,"Syra","Andrew Robinson",4,12,7,1.8,0.6,0,0,0,0,0,0,0,"QB",51.3,45,18,"40",132,33,"2.9",0,3,5,-15,"114","Syracuse",12,691,3242,4.69,25,270.17,3,9,0,0.59349593,352,NA
2003,497,"N TX","Andrew Smith",6,18,-23,-3.8,-1.3,0,0,0,0,0,0,0,"QB",68.6,35,13,"37.1",187,31.2,"5.3",1,4,7,-45,"95","North Texas",13,786,4257,5.42,46,327.46,9,4,0,0.42105263,355,NA
2003,28,"AZ St","Andrew Walter",12,33,-125,-10.4,-3.8,0,0,0,0,0,0,0,"QB",127.3,421,221,"52.5",3044,253.7,"7.2",24,10,18,-142,"45","Arizona St.",12,868,4699,5.41,39,391.58,5,7,0,0.51181102,359,1
2004,28,"AZ St","Andrew Walter",11,58,-112,-10.2,-1.9,0,0,0,0,0,0,0,"QB",138.4,426,244,"57.3",3150,286.4,"7.4",30,9,33,-211,"16","Arizona St.",12,937,5225,5.58,43,435.42,9,3,0,0.62204724,359,1
2003,466,"Nev","Andy Heiser",12,61,173,14.4,2.8,1,0,0,0,0,0,0,"QB",115.2,326,164,"50.3",2294,191.2,"7",13,12,12,-66,"52","Nevada",12,864,4641,5.37,36,386.75,6,6,0,0.49593496,372,NA
2004,466,"Nev","Andy Heiser",4,0,0,0,0,0,0,0,0,0,0,0,"QB",131.5,7,4,"57.1",62,15.5,"8.9",0,0,0,0,"27","Nevada",12,936,5025,5.37,46,418.75,5,7,0,0.38392857,372,NA
2003,47,"Ball","Andy Roesch",7,22,-45,-6.4,-2,0,0,0,0,0,0,0,"QB",113.2,165,89,"53.9",992,141.7,"6",8,6,10,-74,"86","Ball St.",12,844,4108,4.87,32,342.33,4,8,0,0.54700855,376,NA
2006,204,"EMU","Andy Schmitt",9,107,461,51.2,4.3,4,0,0,0,0,0,0,"QB",105.6,213,131,"61.5",1182,131.3,"5.5",2,6,9,-57,"107","Eastern Mich.",12,744,3315,4.46,17,276.25,1,11,0,0.46212121,378,NA
2007,204,"EMU","Andy Schmitt",11,67,279,25.4,4.2,6,0,0,0,0,0,0,"QB",130.9,255,164,"64.3",1613,146.6,"6.3",14,6,11,-54,"95","Eastern Mich.",12,819,4050,4.95,39,337.5,4,8,0,0.44444444,378,NA
