"Year","Code","Team","Name","G","Rush","RushYds","RushYPG","RushAvg","RushTD","Rec","RecYds","RecYPG","RecAvg","RecLng","RecTD","Position","QBRAT","Att","Comp","Pct","PassYds","PassYPG","PassAvg","PassTD","Int","Sack","YdsL","Rank","TeamName","TeamGames","Plays","TeamYds","TeamAvg","TeamTD","TeamYPG","Wins","Losses","Ties","Percentage","PlayerID","AV"
2009,651,"S Fla","A.J. Love",10,1,12.46153848,1.2,12,0,26,507.80769306,48.9,18.8,47.76923084,4.15384616,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"71","South Fla.",13,805,4935.80769962,5.9,45.69230776,365.62,8.30769232,4.81481480768176,0,0.53846154,21,NA
2011,651,"S Fla","A.J. Love",7,0,0,0,0,0,9,124.0677963,17.4,13.6,43.72881345,1.01694915,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"30","South Fla.",12,910,5281.01693595,5.71,42.7118643,432.75,5.08474575,6.88333335054167,0,0.51694915,21,NA
2010,28,"AZ St","A.J. Pickens",2,0,0,0,0,0,3,60.10909065,28.5,19,27.4181817,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"29","Arizona St.",12,877,5386.6181586,5.82,50.6181816,425.67,6.3272727,5.68965519693817,0,0.55454545,22,NA
2011,28,"AZ St","A.J. Pickens",8,1,-6.13432836,-0.8,-6,0,12,146.20149258,17.9,11.9,35.7835821,2.04477612,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"25","Arizona St.",13,950,5924.7388077,6.1,56.2313433,445.77,6.13432836,6.84671532646811,0,0.52238806,22,NA
2012,28,"AZ St","A.J. Pickens",1,1,0,0,0,0,0,0,0,0,0,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"25","Arizona St.",13,1011,5734.7092836,5.97,61.724806,464.54,7.5968992,5.26530613964182,0,0.4496124,22,NA
2011,5,"Akrn","A.J. Price",7,0,0,0,0,0,12,182.00000028,32.7,16.3,40.85714292,0.92857143,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"115","Akron",12,789,3094.92857619,4.22,18.5714286,277.75,0.92857143,11.846153827929,0,0.42857143,23,NA
2007,719,"Tuls","A.J. Whitmore",12,26,259.18420968,22.3,10.3,2.90131578,4,20.30921046,1.8,5.3,14.5065789,1.93421052,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"1","Tulsa",14,1126,7364.5065549,6.76,76.40131554,543.93,9.6710526,4.13605443527419,0,0.46710526,26,NA
2008,719,"Tuls","A.J. Whitmore",14,51,316.76056416,24.7,6.8,5.49295776,27,238.94366256,18.6,9.7,43.94366208,1.83098592,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"1","Tulsa",14,1097,7303.80283488,7.27,82.3943664,569.86,10.07042256,3.2769230688568,0,0.41549296,26,NA
2009,719,"Tuls","A.J. Whitmore",10,16,62.60655741,6.7,4.2,1.86885246,26,222.39344274,23.8,9.2,36.44262297,0.93442623,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"35","Tulsa",12,869,4598.31147783,5.66,42.04918035,410.08,4.67213115,7.49122806623269,0,0.43442623,26,NA
2003,725,"Army","Aaron Alexander",13,0,0,0,0,0,64,845.51438979,66.2,13.5,43.20863316,5.89208634,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"115","Army",13,930,3456.6906528,3.78,26.51438853,270.77,0,13.2380952177289,0,0.48201439,28,NA
