"Year","Code","Team","Name","G","Rush","RushYds","RushYPG","RushAvg","RushTD","Rec","RecYds","RecYPG","RecAvg","RecLng","RecTD","Position","QBRAT","Att","Comp","Pct","PassYds","PassYPG","PassAvg","PassTD","Int","Sack","YdsL","Rank","TeamName","TeamGames","Plays","TeamYds","TeamAvg","TeamTD","TeamYPG","Wins","Losses","Ties","Percentage","PlayerID","AV"
2005,519,"Ohio","Brandon Peterson",2,0,0,0,NA,0,4,34.22566385,17.112831925,8.5564159625,16.62389387,0,"WR",0,0,0,NA,0,0,NA,0,0,0,0,"108","Ohio",11,691,3146.80532198,4.55398744136035,25.42477886,286.073211089091,3.91150444,7.15837101286788,0,0.47787611,933,NA
2008,519,"Ohio","Brandon Peterson",9,0,0,0,NA,0,16,234.79166585,26.0879628722222,14.674479115625,56.54166647,0.95833333,"WR",0,0,0,NA,0,0,NA,0,0,0,0,"58","Ohio",12,778,4156.29165221,5.34227718793059,34.49999988,346.357637684167,3.83333332,8.34782611599244,0,0.45833333,933,NA
2010,726,"Navy","Brandon Turner",4,0,0,0,NA,0,4,109.11832005,27.2795800125,27.2795800125,60.83587755,0.96564885,"WR",0,0,0,NA,0,0,NA,0,0,0,0,"38","Navy",13,849,5081.2442487,5.98497555795053,49.24809135,390.864942207692,8.69083965,4.14229251140308,0,0.46564885,967,NA
2011,726,"Navy","Brandon Turner",8,0,0,0,NA,0,14,309.999999,38.749999875,22.1428570714286,60.96666647,3.09999999,"WR",0,0,0,NA,0,0,NA,0,0,0,0,"48","Navy",12,829,4935.19998408,5.95319660323281,48.56666651,411.26666534,5.16666665,6.77419357023933,0,0.53333333,967,NA
2012,726,"Navy","Brandon Turner",11,0,0,0,NA,0,22,325.25581428,29.5687103890909,14.7843551945455,49.18992253,4.01550388,"WR",0,0,0,NA,0,0,NA,0,0,0,0,"77","Navy",13,872,5001.31008254,5.73544734236239,42.16279074,384.716160195385,8.03100776,4.98069497569506,0,0.50387597,967,NA
2006,234,"FL St","Brandon Warren",10,0,0,0,NA,0,28,320.45238085,32.045238085,11.4447278875,30.87414965,1.06462585,"WR",0,0,0,NA,0,0,NA,0,0,0,0,"70","Florida St.",13,802,4571.5033999,5.70012892755611,44.7142857,351.654107684615,7.45238095,5.6357827494044,0,0.56462585,970,NA
2008,694,"Tenn","Brandon Warren",7,0,0,0,NA,0,10,85.6439396,12.2348485142857,8.56439396,42.31818192,0,"WR",0,0,0,NA,0,0,NA,0,0,0,0,"115","Tennessee",12,718,3249.431826,4.52567106685237,26.19696976,270.7859855,5.0378788,6.94736840433716,0,0.50757576,970,NA
2009,694,"Tenn","Brandon Warren",3,0,0,0,NA,0,7,56.62499994,18.87499998,8.08928570571429,13.63194443,2.09722222,"WR",0,0,0,NA,0,0,NA,0,0,0,0,"60","Tennessee",13,878,5227.32638335,5.95367469629841,51.38194439,402.102029488461,7.34027777,5.72185431069865,0,0.54861111,970,NA
2007,559,"Purd","Brandon Whittington",1,0,0,0,NA,0,1,25.00763352,25.00763352,25.00763352,25.00763352,0,"WR",0,0,0,NA,0,0,NA,0,0,0,0,"27","Purdue",13,1007,5904.92746491,5.86388030279047,58.35114488,454.225189608462,8.33587784,4.79853481154182,0,0.54198473,979,NA
2008,559,"Purd","Brandon Whittington",8,0,0,0,NA,0,25,196.05691014,24.5071137675,7.8422764056,15.08130078,1.07723577,"WR",0,0,0,NA,0,0,NA,0,0,0,0,"48","Purdue",12,894,4840.02031461,5.41389296936242,39.85772349,403.3350262175,4.30894308,7.42641511059366,0,0.57723577,979,NA
2003,796,"Wis","Brandon Williams",13,2,-1.03741497,-0.0798011515384615,-0.518707485,0,49,673.28231553,51.7909473484615,13.7404554189796,77.80612275,1.03741497,"WR",0,0,0,NA,0,0,NA,0,0,0,0,"41","Wisconsin",13,905,5326.08845598,5.88518061434254,46.68367365,409.699111998461,7.26190479,5.78360653500113,0,0.53741497,983,0
