"Year","Code","Team","Name","G","Rush","RushYds","RushYPG","RushAvg","RushTD","Rec","RecYds","RecYPG","RecAvg","RecLng","RecTD","Position","QBRAT","Att","Comp","Pct","PassYds","PassYPG","PassAvg","PassTD","Int","Sack","YdsL","Rank","TeamName","TeamGames","Plays","TeamYds","TeamAvg","TeamTD","TeamYPG","Wins","Losses","Ties","Percentage","PlayerID","AV"
2010,473,"N Mex","Bryant Williams",9,3,11,1.2,3.7,0,24,298,33.1,12.4,48,3,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"120","New Mexico",12,805,3188,3.96,24,265.67,1,11,0,0.49253731,1183,NA
2012,277,"Haw","Bubba Poueu-Luna",1,1,36,36,36,0,0,0,0,0,0,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"118","Hawaii",12,837,3569,4.26,31,297.42,3,9,0,0.43442623,1202,NA
2003,690,"Temp","Buchie Ibeh",4,0,0,0,0,0,5,73,18.3,14.6,23,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"84","Temple",12,859,4136,4.81,30,344.67,1,11,0,0.50806452,1204,NA
2004,690,"Temp","Buchie Ibeh",8,0,0,0,0,0,22,337,42.1,15.3,51,1,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"41","Temple",11,805,4331,5.38,30,393.73,2,9,0,0.58252427,1204,NA
2011,434,"Mizz","Bud Sasser",3,0,0,0,0,0,3,16,5.3,5.3,9,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"12","Missouri",13,972,6182,6.36,54,475.54,8,5,0,0.56296296,1207,NA
2012,434,"Mizz","Bud Sasser",7,0,0,0,0,0,10,231,33,23.1,85,1,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"96","Missouri",12,867,4277,4.93,39,356.42,5,7,0,0.67213115,1207,NA
2003,466,"Nev","Buddy Lewis",2,0,0,0,0,0,0,0,0,0,0,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"52","Nevada",12,864,4641,5.37,36,386.75,6,6,0,0.49593496,1208,NA
2011,690,"Temp","C.J. Hammond",1,0,0,0,0,0,1,18,18,18,18,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"63","Temple",13,834,4983,5.97,50,383.31,9,4,0,0.4015748,1230,NA
2012,690,"Temp","C.J. Hammond",3,0,0,0,0,0,4,132,44,33,62,1,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"107","Temple",11,689,3542,5.14,33,322,4,7,0,0.48571429,1230,NA
2003,651,"S Fla","C.J. Lewis",1,0,0,0,0,0,0,0,0,0,0,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"107","South Fla.",11,770,3390,4.4,34,308.18,7,4,0,0.45631068,1232,NA
2012,703,"Tex","Cade McCrary",1,0,0,0,0,0,0,0,0,0,0,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"40","Texas",13,891,5650,6.34,62,434.62,9,4,0,0.5248227,1238,NA
2004,255,"GT","Calvin Johnson",12,3,10,0.8,3.3,1,48,837,69.8,17.4,51,7,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"80","Georgia Tech",12,832,4157,5,31,346.42,7,5,0,0.57142857,1259,48
2005,255,"GT","Calvin Johnson",12,0,0,0,0,0,54,888,74,16.4,59,6,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"78","Georgia Tech",12,882,4188,4.75,27,349,7,5,0,0.58730159,1259,48
2006,255,"GT","Calvin Johnson",14,7,30,2.1,4.3,0,76,1202,85.9,15.8,66,15,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"67","Georgia Tech",14,895,4649,5.19,45,332.07,9,5,0,0.55944056,1259,48
