"Year","Code","Team","Name","G","Rush","RushYds","RushYPG","RushAvg","RushTD","Rec","RecYds","RecYPG","RecAvg","RecLng","RecTD","Position","QBRAT","Att","Comp","Pct","PassYds","PassYPG","PassAvg","PassTD","Int","Sack","YdsL","Rank","TeamName","TeamGames","Plays","TeamYds","TeamAvg","TeamTD","TeamYPG","Wins","Losses","Ties","Percentage","PlayerID","AV"
2008,312,"Iowa","Jake Christensen",7,17,30,4.3,1.8,1,0,0,0,0,0,0,"QB",117.2,63,36,"57.1",396,56.6,"6.3",2,1,5,-20,"53","Iowa",13,835,4815,5.77,48,370.38,9,4,0,0.5,3513,NA
2003,334,"UK","Jared Lorenzen",12,89,68.951613,6.3,0.8,4.5967742,0,0,0,0,0,0,"QB",113.356451772,336,175.59677444,"56.8",2041.88709964,185.1,"6.6",14.70967744,8.70175437375192,27.1929824179748,-183.824561145509,"96","Kentucky",12,815,3610.30645668,4.82,40.45161296,327.25,3.67741936,8.70175437375192,0,0.41935484,3708,0
2006,768,"W Va","Jarrett Brown",5,32,190.10686992,35.2,5.5,3.24045801,0,0,0,0,0,0,"QB",149.06106846,47,30.24427476,"59.6",414.77862528,76.8,"8.2",2.16030534,0.92579505450836,2.77738516352508,-19.4416961446756,"5","West Virginia",13,823,6478.75571466,7.29,70.20992355,461.38,11.88167937,1.85159010901672,0,0.58015267,3740,NA
2007,768,"W Va","Jarrett Brown",7,49,345.42253581,46.7,6.7,3.16901409,0,0,0,0,0,0,"QB",137.007042491,48,32.74647893,"64.6",360.21126823,48.7,"7.1",2.11267606,1.89333333005156,4.73333332512889,-26.5066666207218,"15","West Virginia",13,893,6265.14085593,6.64,71.83098604,456.23,11.61971833,1.89333333005156,0,0.55633803,3740,NA
2008,768,"W Va","Jarrett Brown",7,36,173.51526764,24.1,4.7,1.02671756,0,0,0,0,0,0,"QB",112.528244576,30,22.58778632,"73.3",117.04580184,16.3,"3.8",1.02671756,0.973977692560357,1.94795538512071,-15.5836430809657,"59","West Virginia",13,822,4810.1717686,5.7,39.01526728,360.38,9.24045804,3.89591077024143,0,0.52671756,3740,NA
2009,768,"W Va","Jarrett Brown",13,117,493.09302098,35.8,4,6.34883718,0,0,0,0,0,0,"QB",137.769766806,296,197.87209211,"63.2",2268.65115232,164.9,"7.2",11.63953483,8.50549454475063,17.956044038918,-167.274726046762,"61","West Virginia",13,855,5192.29067371,5.74,45.49999979,377.46,9.52325577,3.78021979766695,0,0.55813953,3740,NA
2004,77,"BYU","Jason Beck",1,4,-5.3761062,-5,-1.3,0,0,0,0,0,0,0,"QB",85.265044332,46,24.73008852,"50",249.45132768,232,"5",0,2.79012345403445,0.930041151344815,-4.65020575672408,"48","BYU",11,806,4526.6814204,5.22,34.40707968,382.73,5.3761062,5.58024690806889,0,0.57522124,3765,NA
2006,77,"BYU","Jason Beck",4,5,9.7482014,2.5,2,0,0,0,0,0,0,0,"QB",158.018344694,31,21.44604308,"71",312.91726494,80.3,"10.4",0.97482014,1.02583026239076,0,0,"4","BYU",13,889,5898.63666714,6.81,61.41366882,465.46,10.72302154,2.05166052478153,0,0.47482014,3765,NA
2003,37,"Aub","Jason Campbell",13,73,-1.08273381,-0.1,0,1.08273381,0,0,0,0,0,0,"QB",143.570503206,293,195.97481961,"61.8",2454.55754727,174.4,"7.7",10.8273381,7.38870433906557,23.0897010595799,-182.870432391873,"61","Auburn",13,864,5295.65106471,5.66,47.64028764,376.23,8.66187048,4.61794021191598,0,0.58273381,3773,45
2004,37,"Aub","Jason Campbell",13,58,33.5365854,2.3,0.5,3.35365854,0,0,0,0,0,0,"QB",193.282520522,270,210.16260184,"69.6",3018.292686,207.7,"10",22.3577236,6.26181817544251,11.6290908972504,-91.2436362707338,"25","Auburn",13,861,6113.71951842,6.35,60.36585372,420.69,14.53252034,0,0,0.61788618,3773,45
2005,418,"Mich","Jeff Kastl",1,1,0,0,0,0,0,0,0,0,0,0,"QB",0,1,0,"0",0,0,"0",0,0,0,0,"55","Michigan",12,908,5233.11902493,5.08,46.53174583,384.25,7.94444441,4.40559442469558,0,0.63492063,3908,NA
2003,129,"CMU","Jeff Perry",4,18,6.89603957,1.8,0.4,1.97029702,0,0,0,0,0,0,"QB",118.020791498,105,60.09405911,"58.1",636.40593746,161.5,"6.2",4.92574255,3.04522614564986,5.07537690941643,-45.6783921847479,"69","Central Mich.",12,884,4381.94057248,5.03,37.43564338,370.67,2.95544553,9.13567843694957,0,0.48514851,3914,NA
2009,754,"WA St","Jeff Tuel",6,55,-28.51851856,-4.7,-0.5,0,0,0,0,0,0,0,"QB",123.851852032,121,72.31481492,"58.7",803.61111228,131.5,"6.5",6.11111112,4.90909090195041,27.4909090509223,-158.072727042803,"119","Washington St.",12,726,3038.24074516,4.11,18.33333336,248.58,1.01851852,10.7999999842909,0,0.51851852,3922,NA
2010,754,"WA St","Jeff Tuel",12,134,-53.69512203,-4.3,-0.4,1.05284553,0,0,0,0,0,0,"QB",140.344309149,366,230.57317107,"59.8",2926.9105734,231.7,"7.6",18.95121954,11.3976833809609,45.5907335238437,-228.903474567632,"92","Washington St.",12,801,4171.37398986,4.95,32.63821143,330.17,2.10569106,9.49806948413411,0,0.55284553,3922,NA
2011,754,"WA St","Jeff Tuel",3,17,-8.78225805,-3,-0.5,0.97580645,0,0,0,0,0,0,"QB",120.316935285,45,28.29838705,"64.4",269.3225802,92,"6.1",0.97580645,0,8.198347120989,-45.0909091654395,"33","Washington St.",12,884,4946.36289505,5.73,43.91129025,422.42,3.9032258,8.198347120989,0,0.47580645,3922,NA
2012,754,"WA St","Jeff Tuel",10,55,-114.0573772,-11.5,-2.1,0,0,0,0,0,0,0,"QB",118.52049196,332,209.27049208,"63.6",2069.89344536,208.7,"6.3",7.93442624,8.0661156918134,34.280991690207,-213.752065833055,"94","Washington St.",12,876,4278.63934992,4.92,28.76229512,359.5,2.97540984,9.07438015329008,0,0.49180328,3922,NA
2004,663,"SMU","Jerad Romo",9,87,428.23893644,48.2,5,3.94690264,0,0,0,0,0,0,"QB",124.82079599,85,47.36283168,"56.5",591.04867034,66.6,"7",3.94690264,2.02690583723139,8.10762334892558,-39.5246638260122,"90","Southern Methodist",11,761,3624.24334918,4.83,25.65486716,333.91,2.96017698,8.10762334892558,0,0.48672566,3940,NA
2005,663,"SMU","Jerad Romo",11,103,164.33333256,15.8,1.7,2.83333332,0,0,0,0,0,0,"QB",106.911110608,281,145.44444376,"54.8",1669.77776992,160.7,"6.3",8.49999996,7.41176474076125,27.5294118942561,-156.705883090381,"104","Southern Methodist",11,739,3202.61109604,4.59,23.611111,308.27,4.7222222,6.35294120636678,0,0.44444444,3940,NA
2009,86,"Buff","Jerry Davis",4,6,-11.85123972,-3,-2,0,0,0,0,0,0,0,"QB",154.559918015,15,7.90082648,"53.3",143.20247995,36.3,"9.7",0.98760331,0,3.03765689080163,-19.2384936417437,"39","Buffalo",12,836,4804.69010315,5.82,36.54132247,405.42,4.93801655,7.08786607853714,0,0.48760331,4063,NA
