"Year","Code","Team","Name","G","Rush","RushYds","RushYPG","RushAvg","RushTD","Rec","RecYds","RecYPG","RecAvg","RecLng","RecTD","Position","QBRAT","Att","Comp","Pct","PassYds","PassYPG","PassAvg","PassTD","Int","Sack","YdsL","Rank","TeamName","TeamGames","Plays","TeamYds","TeamAvg","TeamTD","TeamYPG","Wins","Losses","Ties","Percentage","PlayerID","AV"
2006,231,"FIU","Paul McCall",6,6,-5,-0.8,-0.8,0,0,0,0,0,0,0,"QB",74.9,18,7,"38.9",101,16.8,"5.6",0,1,2,-18,"116","FIU",12,707,2797,3.96,15,233.08,0,12,0,0.41538462,6290,NA
2007,231,"FIU","Paul McCall",3,14,9,3,0.6,0,0,0,0,0,0,0,"QB",133.6,63,35,"55.6",413,137.7,"6.6",5,1,4,-35,"118","FIU",12,777,3236,4.16,23,269.67,1,11,0,0.46969697,6290,NA
2008,231,"FIU","Paul McCall",12,88,126,10.5,1.4,1,0,0,0,0,0,0,"QB",124.4,317,167,"52.7",2332,194.3,"7.4",15,9,24,-119,"96","FIU",12,771,3803,4.93,37,316.92,5,7,0,0.40625,6290,NA
2009,231,"FIU","Paul McCall",11,76,14,1.3,0.2,2,0,0,0,0,0,0,"QB",117.6,370,208,"56.2",2343,213,"6.3",14,8,26,-165,"100","FIU",12,856,3851,4.5,35,320.92,3,9,0,0.51145038,6290,NA
2003,719,"Tuls","Paul Smith",6,11,1,0.2,0.1,1,0,0,0,0,0,0,"QB",139,34,21,"61.8",297,49.5,"8.7",1,1,2,-11,"51","Tulsa",13,882,5041,5.72,54,387.77,8,5,0,0.47328244,6298,1
2005,719,"Tuls","Paul Smith",13,111,258,19.8,2.3,6,0,0,0,0,0,0,"QB",142.6,364,227,"62.4",2835,218.1,"7.8",20,6,26,-129,"39","Tulsa",13,897,5229,5.83,54,402.23,9,4,0,0.47761194,6298,1
2006,719,"Tuls","Paul Smith",13,101,288,22.2,2.9,8,0,0,0,0,0,0,"QB",141,350,233,"66.6",2727,209.8,"7.8",15,9,15,-90,"24","Tulsa",13,849,5051,5.95,47,388.54,8,5,0,0.51851852,6298,1
2007,719,"Tuls","Paul Smith",14,105,119,8.5,1.1,13,0,0,0,0,0,0,"QB",159.8,544,327,"60.1",5065,361.8,"9.3",47,19,28,-201,"1","Tulsa",14,1126,7615,6.76,79,543.93,10,4,0,0.46710526,6298,1
2012,392,"Md","Perry Hills",7,70,-14,-2,-0.2,3,0,0,0,0,0,0,"QB",131.1,169,97,"57.4",1336,190.9,"7.9",8,7,24,-167,"120","Maryland",12,776,3417,4.4,30,284.75,4,8,0,0.45689655,6311,NA
2003,490,"NC St","Philip Rivers",13,78,109,8.4,1.4,3,0,0,0,0,0,0,"QB",170.5,483,348,"72",4491,345.5,"9.3",34,7,17,-89,"13","North Carolina St.",13,888,5891,6.63,65,453.15,8,5,0,0.58518519,6335,48
2010,30,"AR St","Phillip Butterfield",11,27,151,13.7,5.6,1,0,0,0,0,0,0,"QB",92.8,26,13,"50",117,10.6,"4.5",1,1,0,0,"40","Arkansas St.",12,856,4841,5.66,47,403.42,4,8,0,0.44360902,6337,NA
2012,30,"AR St","Phillip Butterfield",1,0,0,0,0,0,0,0,0,0,0,0,"QB",0,1,0,"0",0,0,"0",0,0,0,0,"23","Arkansas St.",13,952,6067,6.37,58,466.69,10,3,0,0.5530303,6337,NA
2012,8,"Ala","Phillip Ely",3,1,-2,-0.7,-2,0,0,0,0,0,0,0,"QB",245.7,4,3,"75",42,14,"10.5",1,0,0,0,"31","Alabama",14,898,6237,6.95,71,445.5,13,1,0,0.58571429,6339,NA
2010,328,"Kan","Quinn Mecham",6,28,-65,-10.8,-2.3,0,0,0,0,0,0,0,"QB",108.6,102,61,"59.8",554,92.3,"5.4",4,5,12,-70,"113","Kansas",12,823,3557,4.32,26,296.42,3,9,0,0.52459016,6396,NA
2011,328,"Kan","Quinn Mecham",4,1,0,0,0,0,0,0,0,0,0,0,"QB",150.5,18,11,"61.1",113,28.3,"6.3",2,0,0,0,"106","Kansas",12,844,3922,4.65,36,326.83,2,10,0,0.62698413,6396,NA
2003,688,"Syra","R.J. Anderson",12,99,262,21.8,2.6,5,0,0,0,0,0,0,"QB",124.1,310,186,"60",2164,180.3,"7",10,8,15,-124,"70","Syracuse",12,820,4437,5.41,41,369.75,6,6,0,0.5,6416,NA
2011,301,"Ill","Reilly O'Toole",9,13,47,5.2,3.6,0,0,0,0,0,0,0,"QB",86.5,67,40,"59.7",270,30,"4",1,4,1,-1,"85","Illinois",13,912,4624,5.07,38,355.69,7,6,0,0.51111111,6546,NA
2012,301,"Ill","Reilly O'Toole",6,46,76,12.7,1.7,2,0,0,0,0,0,0,"QB",142.7,87,65,"74.7",564,94,"6.5",6,4,14,-79,"119","Illinois",12,797,3560,4.47,25,296.67,2,10,0,0.54545455,6546,NA
2003,663,"SMU","Richard Bartel",6,17,-101,-16.8,-5.9,0,0,0,0,0,0,0,"QB",86.2,151,68,"45",797,132.8,"5.3",4,9,12,-100,"117","Southern Methodist",12,794,3128,3.94,15,260.67,0,12,0,0.47328244,6577,0
2003,503,"N Ill","Ryan Gilbert",4,5,-15,-3.8,-3,1,0,0,0,0,0,0,"QB",115.2,13,8,"61.5",83,20.8,"6.4",0,0,1,-10,"60","Northern Ill.",12,858,4547,5.3,46,378.92,10,2,0,0.35714286,6875,NA
2009,574,"Rice","Ryan Lewis",5,22,-19,-3.8,-0.9,0,0,0,0,0,0,0,"QB",60.7,70,27,"38.6",240,48,"3.4",1,4,9,-48,"111","Rice",12,859,3655,4.25,28,304.58,2,10,0,0.46969697,6896,NA
2008,626,"SDg St","Ryan Lindley",12,32,-66,-5.5,-2.1,1,0,0,0,0,0,0,"QB",117,427,242,"56.7",2653,221.1,"6.2",16,9,14,-88,"99","San Diego St.",12,773,3749,4.85,30,312.42,2,10,0,0.50420168,6897,NA
2009,626,"SDg St","Ryan Lindley",12,22,-131,-10.9,-6,1,0,0,0,0,0,0,"QB",123.4,437,239,"54.7",3054,254.5,"7",23,16,15,-129,"86","San Diego St.",12,776,4103,5.29,35,341.92,4,8,0,0.49593496,6897,NA
2010,626,"SDg St","Ryan Lindley",13,19,-81,-6.2,-4.3,0,0,0,0,0,0,0,"QB",149.4,421,243,"57.7",3830,294.6,"9.1",28,14,9,-75,"16","San Diego St.",13,865,5937,6.86,58,456.69,9,4,0,0.47368421,6897,NA
2011,626,"SDg St","Ryan Lindley",13,18,-51,-3.9,-2.8,0,0,0,0,0,0,0,"QB",125.7,447,237,"53",3153,242.5,"7.1",23,8,11,-92,"32","San Diego St.",13,935,5556,5.94,53,427.38,8,5,0,0.4765625,6897,NA
2007,503,"N Ill","Ryan Morris",7,13,-85,-12.1,-6.5,0,0,0,0,0,0,0,"QB",103.4,127,67,"52.8",727,103.9,"5.7",4,5,11,-82,"94","Northern Ill.",12,806,4055,5.03,28,337.92,2,10,0,0.38135593,6910,NA
2008,503,"N Ill","Ryan Morris",2,2,5,2.5,2.5,0,0,0,0,0,0,0,"QB",121.4,2,1,"50",17,8.5,"8.5",0,0,1,-1,"83","Northern Ill.",13,813,4356,5.36,37,335.08,6,7,0,0.45384615,6910,NA
2009,503,"N Ill","Ryan Morris",3,3,-22,-7.3,-7.3,0,0,0,0,0,0,0,"QB",0,2,0,"0",0,0,"0",0,0,1,-15,"83","Northern Ill.",13,805,4487,5.57,45,345.15,7,6,0,0.41984733,6910,NA
2006,365,"LSU","Ryan Perrilloux",3,3,13,4.3,4.3,0,0,0,0,0,0,0,"QB",46,4,1,"25",10,3.3,"2.5",0,0,0,0,"11","LSU",13,818,5427,6.63,59,417.46,11,2,0,0.5862069,6918,NA
2007,365,"LSU","Ryan Perrilloux",11,52,207,18.8,4,2,0,0,0,0,0,0,"QB",175.6,75,51,"68",694,63.1,"9.3",8,2,4,-33,"26","LSU",14,1054,6152,5.84,66,439.43,12,2,0,0.59090909,6918,NA
2007,51,"Bayl","Ryan Roberts",2,3,-9,-4.5,-3,0,0,0,0,0,0,0,"QB",76.5,7,3,"42.9",28,14,"4",0,0,1,-7,"85","Baylor",12,859,4215,4.91,29,351.25,3,9,0,0.55645161,6923,NA
2003,31,"Ark","Ryan Sorahan",11,13,-50,-4.5,-3.8,0,0,0,0,0,0,0,"QB",115.8,72,35,"48.6",545,49.5,"7.6",2,2,5,-41,"24","Arkansas",13,930,5607,6.03,56,431.31,9,4,0,0.55479452,6935,NA
2010,700,"TX Tch","Scotty Young",1,0,0,0,0,0,0,0,0,0,0,0,"QB",-200,1,0,"0",0,0,"0",0,1,0,0,"15","Texas Tech",13,1054,5983,5.68,57,460.23,8,5,0,0.54074074,7036,NA
