"Year","Code","Team","Name","G","Rush","RushYds","RushYPG","RushAvg","RushTD","Rec","RecYds","RecYPG","RecAvg","RecLng","RecTD","Position","QBRAT","Att","Comp","Pct","PassYds","PassYPG","PassAvg","PassTD","Int","Sack","YdsL","Rank","TeamName","TeamGames","Plays","TeamYds","TeamAvg","TeamTD","TeamYPG","Wins","Losses","Ties","Percentage","PlayerID","AV"
2004,490,"NC St","Bobby Washington",10,57,157.59708732,15.759708732,2.76486118105263,3.13106796,6,35.48543688,3.548543688,5.91423948,17.74271844,0,"RB",0,0,0,NA,0,0,NA,0,0,0,0,"78","North Carolina St.",11,778,4006.72329948,5.15002994791774,33.39805824,364.24757268,5.2184466,5.74883721144143,0,0.54368932,775,NA
2005,490,"NC St","Bobby Washington",2,8,36.34482768,18.17241384,4.54310346,0,3,14.96551728,7.48275864,4.98850576,8.55172416,0,"RB",0,0,0,NA,0,0,NA,0,0,0,0,"103","North Carolina St.",12,775,4035.344838,5.20689656516129,31.00000008,336.2787365,7.48275864,4.67741934276795,0,0.56896552,775,NA
2003,66,"Bois","Brad Lau",6,10,20.01798561,3.336330935,2.001798561,1.90647482,0,0,0,NA,0,0,"RB",0,0,0,NA,0,0,NA,0,0,0,0,"7","Boise St.",14,1061,6490.59352469,6.11743027774741,73.39928057,463.613823192143,12.39208633,1.04905660385276,0,0.45323741,792,NA
2004,66,"Bois","Brad Lau",6,21,54.06,9.01,2.57428571428571,2.04,3,43.86,7.31,14.62,21.42,1.02,"RB",0,0,0,NA,0,0,NA,0,0,0,0,"4","Boise St.",12,951,6030.24,6.34094637223975,75.48,502.52,11.22,0.980392156862745,0,0.52,792,NA
2005,66,"Bois","Brad Lau",4,2,2.94,0.735,1.47,0,3,28.42,7.105,9.47333333333333,11.76,0.98,"RB",0,0,0,NA,0,0,NA,0,0,0,0,"29","Boise St.",13,950,5413.52,5.69844210526316,62.72,416.424615384615,8.82,4.08163265306122,0,0.48,792,NA
2006,66,"Bois","Brad Lau",6,7,28.835821,4.80597016666667,4.119403,0,5,37.074627,6.1791045,7.4149254,12.358209,1.02985075,"RB",0,0,0,NA,0,0,NA,0,0,0,0,"10","Boise St.",13,857,5631.223901,6.57085636056009,70.029851,433.171069307692,13.38805975,0,0,0.52985075,792,NA
2010,86,"Buff","Branden Oliver",10,102,247,24.7,2.42156862745098,0,5,87.4,8.74,17.48,32.3,0,"RB",0,0,0,NA,0,0,NA,0,0,0,0,"111","Buffalo",12,850,3393.4,3.99223529411765,19.95,282.783333333333,1.9,10.5263157894737,0,0.45,824,NA
2011,86,"Buff","Branden Oliver",12,306,1281.7307709,106.810897575,4.18866265,11.94444446,38,335.3632483,27.9469373583333,8.82534863947368,34.91452996,0,"RB",0,0,0,NA,0,0,NA,0,0,0,0,"80","Buffalo",12,858,4026.19658644,4.69253681403263,31.23931628,335.516382203333,2.75641026,9.79534882445257,0,0.41880342,824,NA
2012,86,"Buff","Branden Oliver",7,148,844.74793402,120.678276288571,5.70775631094595,5.1446281,7,27.78099174,3.96871310571429,3.96871310571429,10.2892562,0,"RB",0,0,0,NA,0,0,NA,0,0,0,0,"83","Buffalo",12,866,4640.4545462,5.35849254757506,32.92561984,386.704545516667,4.11570248,7.77510040035741,0,0.52892562,824,NA
2005,742,"VT","Branden Ore",12,109,704.94029928,58.74502494,6.46734219522936,6.53731344,5,39.22388064,3.26865672,7.844776128,14.16417912,0,"RB",0,0,0,NA,0,0,NA,0,0,0,0,"57","Virginia Tech",13,900,5395.46269248,5.9949585472,59.9253732,415.035591729231,11.98507464,1.83561643634453,0,0.58955224,825,NA
2006,742,"VT","Branden Ore",12,241,1196.39552697,99.6996272475,4.96429679240664,16.83582096,18,225.17910534,18.764925445,12.5099502966667,57.87313455,1.05223881,"RB",0,0,0,NA,0,0,NA,0,0,0,0,"99","Virginia Tech",13,777,4037.44031397,5.19619088027027,42.0895524,310.572331843846,10.5223881,2.85106381886827,0,0.55223881,825,NA
2007,742,"VT","Branden Ore",14,267,1114.30136864,79.5929549028571,4.17341336569288,10.10958903,20,167.36986283,11.9549902021429,8.3684931415,38.19178078,1.12328767,"RB",0,0,0,NA,0,0,NA,0,0,0,0,"100","Virginia Tech",14,939,5197.45204909,5.53509270403621,53.91780816,371.246574935,12.35616437,2.67073171024836,0,0.62328767,825,NA
2009,490,"NC St","Brandon Barnes",3,25,79.3691591,26.4563863666667,3.174766364,1.0046729,3,33.1542057,11.0514019,11.0514019,18.0841122,0,"RB",0,0,0,NA,0,0,NA,0,0,0,0,"46","North Carolina St.",12,840,4748.0841254,5.65248110166667,48.2242992,395.673677116667,5.0233645,6.96744184102109,0,0.5046729,835,NA
2011,490,"NC St","Brandon Barnes",1,3,9.8739496,9.8739496,3.29131653333333,0,0,0,0,NA,0,0,"RB",0,0,0,NA,0,0,NA,0,0,0,0,"94","North Carolina St.",13,914,4426.49160568,4.84298862765864,47.39495808,340.499354283077,7.89915968,5.0638297768909,0,0.48739496,835,NA
2012,490,"NC St","Brandon Barnes",7,44,118.5,16.9285714285714,2.69318181818182,0.948,7,66.36,9.48,9.48,19.908,0,"RB",0,0,0,NA,0,0,NA,0,0,0,0,"48","North Carolina St.",13,1040,5190.3,4.99067307692308,44.556,399.253846153846,6.636,6.32911392405063,0,0.448,835,NA
2008,539,"PSU","Brandon Beachum",7,28,117.9160311,16.8451473,4.211286825,1.03435115,0,0,0,NA,0,0,"RB",0,0,0,NA,0,0,NA,0,0,0,0,"14","Penn St.",13,894,6036.4733114,6.75220728344519,65.16412245,464.344100876923,11.37786265,1.93357932651789,0,0.53435115,837,NA
2009,539,"PSU","Brandon Beachum",8,24,116.06589114,14.5082363925,4.8360787975,1.02713178,3,29.78682162,3.7233527025,9.92894054,14.37984492,0,"RB",0,0,0,NA,0,0,NA,0,0,0,0,"37","Penn St.",13,864,5433.5271162,6.28880453263889,48.27519366,417.963624323077,11.29844958,1.94716981690509,0,0.52713178,837,NA
