"Year","Code","Team","Name","G","Rush","RushYds","RushYPG","RushAvg","RushTD","Rec","RecYds","RecYPG","RecAvg","RecLng","RecTD","Position","QBRAT","Att","Comp","Pct","PassYds","PassYPG","PassAvg","PassTD","Int","Sack","YdsL","Rank","TeamName","TeamGames","Plays","TeamYds","TeamAvg","TeamTD","TeamYPG","Wins","Losses","Ties","Percentage","PlayerID","AV"
2004,559,"Purd","Andre Chattams",3,0,0,0,0,0,5,37,12.3,7.4,13,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"13","Purdue",12,910,5358,5.89,50,446.5,7,5,0,0.54330709,287,NA
2005,559,"Purd","Andre Chattams",6,0,0,0,0,0,17,178,29.7,10.5,22,1,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"25","Purdue",11,844,4713,5.58,44,428.45,5,6,0,0.54310345,287,NA
2006,559,"Purd","Andre Chattams",3,0,0,0,0,0,6,92,30.7,15.3,55,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"13","Purdue",14,941,5820,6.18,48,415.71,8,6,0,0.5106383,287,NA
2011,651,"S Fla","Andre Davis",8,0,0,0,0,0,22,273,34.1,12.4,43,2,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"30","South Fla.",12,910,5193,5.71,42,432.75,5,7,0,0.51694915,290,NA
2012,651,"S Fla","Andre Davis",12,0,0,0,0,0,46,534,44.5,11.6,56,6,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"89","South Fla.",12,836,4410,5.28,28,367.5,3,9,0,0.58119658,290,NA
2003,648,"S Car","Andre Hemphill",1,0,0,0,0,0,1,9,9,9,9,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"75","South Carolina",12,819,4261,5.2,35,355.08,5,7,0,0.58823529,299,NA
2006,5,"Akrn","Andre Jones",9,0,0,0,0,0,0,0,0,0,0,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"93","Akron",12,749,3725,4.97,32,310.42,5,7,0,0.42537313,300,NA
2007,5,"Akrn","Andre Jones",11,0,0,0,0,0,0,0,0,0,0,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"111","Akron",12,813,3740,4.6,30,311.67,4,8,0,0.45801527,300,NA
2008,5,"Akrn","Andre Jones",10,4,51,5.1,12.8,0,47,678,67.8,14.4,49,7,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"40","Akron",12,839,4760,5.67,44,396.67,5,7,0,0.41984733,300,NA
2009,5,"Akrn","Andre Jones",7,6,34,4.9,5.7,1,33,553,79,16.8,80,4,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"113","Akron",12,735,3611,4.91,30,300.92,3,9,0,0.46666667,300,NA
2012,428,"Minn","Andre McDonald",5,0,0,0,0,0,10,121,24.2,12.1,26,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"108","Minnesota",13,847,4178,4.93,35,321.38,6,7,0,0.45864662,303,NA
2005,231,"FIU","Andre Rollins",5,0,0,0,0,0,12,114,22.8,9.5,16,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"na","FIU",11,742,3943,4.83,32,358.45,5,6,0,NA,304,NA
2012,416,"MI St","Andre Sims",6,0,0,0,0,0,3,23,7.7,7.7,15,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"95","Michigan St.",13,957,4671,4.88,27,359.31,7,6,0,0.6,306,NA
2009,388,"Mrsh","Andre Snipes-Booker",8,15,73,9.1,4.9,0,4,25,3.1,6.3,22,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"81","Marshall",13,875,4538,5.19,34,349.08,7,6,0,0.5,308,NA
2010,388,"Mrsh","Andre Snipes-Booker",11,67,233,21.2,3.5,1,17,241,21.9,14.2,56,1,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"103","Marshall",12,766,3771,4.92,33,314.25,5,7,0,0.47407407,308,NA
2011,388,"Mrsh","Andre Snipes-Booker",13,1,2,0.5,2,0,6,116,29,19.3,32,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"102","Marshall",13,853,4334,5.08,35,333.38,7,6,0,0.57142857,308,NA
2012,388,"Mrsh","Andre Snipes-Booker",9,0,0,0,0,0,8,91,18.2,11.4,32,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"6","Marshall",12,1087,6411,5.9,65,534.25,5,7,0,0.46341463,308,NA
2010,754,"WA St","Andrei Lintz",1,0,0,0,0,0,1,4,4,4,4,1,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"92","Washington St.",12,801,3962,4.95,31,330.17,2,10,0,0.55284553,313,NA
2011,754,"WA St","Andrei Lintz",4,0,0,0,0,0,7,96,24,13.7,23,1,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"33","Washington St.",12,884,5069,5.73,45,422.42,4,8,0,0.47580645,313,NA
2012,754,"WA St","Andrei Lintz",2,0,0,0,0,0,2,14,7,7,12,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"94","Washington St.",12,876,4314,4.92,29,359.5,3,9,0,0.49180328,313,NA
2005,110,"UCLA","Andrew Baumgartner",5,0,0,0,0,0,6,111,22.2,18.5,38,1,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"23","UCLA",12,825,5172,6.27,62,431,10,2,0,0.5,317,NA
2006,110,"UCLA","Andrew Baumgartner",6,0,0,0,0,0,9,112,18.7,12.4,27,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"71","UCLA",13,836,4291,5.13,31,330.08,7,6,0,0.56462585,317,NA
2009,196,"ECU","Andrew Bodenheimer",4,0,0,0,0,0,6,87,21.8,14.5,31,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"67","East Carolina",14,981,5172,5.27,45,369.43,9,5,0,0.51408451,320,NA
2010,196,"ECU","Andrew Bodenheimer",12,0,0,0,0,0,40,370,30.8,9.3,29,2,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"25","East Carolina",13,990,5689,5.75,62,437.62,6,7,0,0.55782313,320,NA
2011,196,"ECU","Andrew Bodenheimer",12,0,0,0,0,0,46,484,40.3,10.5,51,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"50","East Carolina",12,921,4742,5.15,40,395.17,5,7,0,0.5,320,NA
2012,196,"ECU","Andrew Bodenheimer",13,0,0,0,0,0,36,371,28.5,10.3,37,3,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"56","East Carolina",13,947,5311,5.61,52,408.54,8,5,0,0.43846154,320,NA
2007,587,"Rutg","Andrew DePaola",1,0,0,0,0,0,0,0,0,0,0,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"18","Rutgers",13,916,5841,6.38,51,449.31,8,5,0,0.52671756,326,NA
2012,129,"CMU","Andrew Flory",5,0,0,0,0,0,17,340,68,20,69,4,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"63","Central Mich.",13,828,5132,6.2,47,394.77,7,6,0,0.41538462,329,NA
2008,433,"Miss","Andrew Harris",2,0,0,0,0,0,3,40,20,13.3,25,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"29","Mississippi",13,860,5299,6.16,52,407.62,9,4,0,0.57575758,331,NA
2009,433,"Miss","Andrew Harris",1,0,0,0,0,0,3,50,50,16.7,22,1,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"44","Mississippi",13,880,5231,5.94,49,402.38,9,4,0,0.52892562,331,NA
2009,671,"ULL","Andrew Joseph",10,6,32,3.2,5.3,0,22,178,17.8,8.1,31,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"76","La.-Lafayette",12,866,4341,5.01,35,361.75,6,6,0,0.44628099,339,NA
2010,671,"ULL","Andrew Joseph",11,3,8,0.7,2.7,0,22,238,21.6,10.8,47,1,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"83","La.-Lafayette",12,850,4207,4.95,35,350.58,3,9,0,0.41353383,339,NA
2011,671,"ULL","Andrew Joseph",6,2,-5,-0.8,-2.5,0,7,49,8.2,7,26,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"51","La.-Lafayette",13,893,5130,5.74,53,394.62,9,4,0,0.46153846,339,NA
2006,306,"Ind","Andrew Means",11,0,0,0,0,0,20,263,23.9,13.2,32,1,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"66","Indiana",12,822,4031,4.9,35,335.92,5,7,0,0.54098361,346,NA
2007,306,"Ind","Andrew Means",12,2,-9,-0.8,-4.5,0,48,559,46.6,11.6,40,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"61","Indiana",13,921,5119,5.56,50,393.77,7,6,0,0.5,346,NA
2008,306,"Ind","Andrew Means",11,1,7,0.6,7,0,34,450,40.9,13.2,47,1,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"71","Indiana",12,803,4178,5.2,31,348.17,3,9,0,0.53389831,346,NA
2012,772,"WKU","Andrew Pettijohn",1,0,0,0,0,0,1,7,7,7,7,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"74","Western Ky.",13,841,5029,5.98,48,386.85,7,6,0,0.45384615,348,NA
2012,5,"Akrn","Andrew Pratt",5,0,0,0,0,0,10,156,31.2,15.6,42,2,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"45","Akron",12,948,5126,5.41,41,427.17,1,11,0,0.48780488,349,NA
2012,288,"Hous","Andrew Rodriguez",1,0,0,0,0,0,5,82,82,16.4,27,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"15","Houston",12,984,5755,5.85,47,479.58,5,7,0,0.43939394,353,NA
2005,255,"GT","Andrew Smith",1,0,0,0,0,0,0,0,0,0,0,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"78","Georgia Tech",12,882,4188,4.75,27,349,7,5,0,0.58730159,354,NA
2006,255,"GT","Andrew Smith",6,0,0,0,0,0,1,6,2,6,6,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"67","Georgia Tech",14,895,4649,5.19,45,332.07,9,5,0,0.55944056,354,NA
2007,255,"GT","Andrew Smith",2,0,0,0,0,0,0,0,0,0,0,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"69","Georgia Tech",13,911,5004,5.49,39,384.92,7,6,0,0.5112782,354,NA
2008,255,"GT","Andrew Smith",4,0,0,0,0,0,0,0,0,0,0,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"50","Georgia Tech",13,805,4842,6.01,40,372.46,9,4,0,0.54237288,354,NA
2003,490,"NC St","Andy Bertrand",4,0,0,0,0,0,6,63,15.8,10.5,20,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"13","North Carolina St.",13,888,5891,6.63,65,453.15,8,5,0,0.58518519,361,NA
2004,716,"Troy","Andy Britt",1,1,-5,-5,-5,0,0,0,0,0,0,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"113","Troy",12,742,3410,4.6,36,284.17,7,5,0,0.45217391,362,NA
2005,312,"Iowa","Andy Brodell",2,0,0,0,0,0,6,69,34.5,11.5,15,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"22","Iowa",12,840,5189,6.18,44,432.42,7,5,0,0.56034483,364,NA
2006,312,"Iowa","Andy Brodell",12,0,0,0,0,0,39,724,60.3,18.6,63,5,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"27","Iowa",13,855,4983,5.83,38,383.31,6,7,0,0.54198473,364,NA
2007,312,"Iowa","Andy Brodell",4,1,7,1.8,7,0,13,96,24,7.4,15,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"109","Iowa",12,814,3796,4.66,28,316.33,6,6,0,0.43410853,364,NA
