"Code","Name","G","Rush","RushYds","RushYPG","RushAvg","RushTD","Rec","RecYds","RecYPG","RecAvg","RecLng","RecTD","Position","QBRAT","Att","Comp","Pct","PassYds","PassYPG","PassAvg","PassTD","Int","Sack","YdsL","Rank","TeamName","TeamGames","Plays","TeamYds","TeamAvg","TeamTD","TeamYPG","Wins","Losses","Percentage","PlayerID","AV"
367,"Adam Froman",15,97,86.77473423,5.784982282,0.894584888969072,1.88372094,0,0,0,NA,0,0,"QB",132.5175705235,403,243.79168413,0.376924580373856,2995.32933877,199.688622584667,12.2864294959822,16.81809231,8.89258283420083,29.1999609994645,-170.950908209232,101,"Louisville",25,1624,8832.8758753,5.43896297740148,68.48305115,353.315035012,10.89810805,13.8034411788987,0.50906583,94,NA
193,"Adam Smith",7,21,-18.8571429,-2.69387755714286,-0.897959185714286,2.0952381,0,0,0,NA,0,0,"QB",107.69523834,94,51.33333345,0.353211009693523,511.2380964,73.0340137714286,9.95918367346939,2.0952381,0,7.63636361900826,-59.1818180473141,105,"Duke",12,906,4312.0000098,4.75938190927152,26.19047625,359.33333415,4.1904762,7.63636361900826,0.54761905,115,NA
428,"Adam Weber",50,398,776.26665649,15.5253331298,1.9504187348995,10.36639025,0,0,0,NA,0,0,"QB",130.3192189335,1594,959.39335884,0.375732691368732,11558.16303449,231.1632606898,12.0473661069167,76.64537472,47.9223675082042,94.5454118614252,-625.081502707045,71,"Minnesota",50,3378,18453.62446946,5.462884686045,156.60157252,369.0724893892,17.68008011,30.9896335488678,0.5591085075,118,NA
8,"AJ McCarron",36,85,-42.11331456,-1.16981429333333,-0.495450759529412,3.29501661,0,0,0,NA,0,0,"QB",173.507969392333,690,504.23508853,0.422224311923936,6524.9434766,181.248429905556,12.9402804862752,53.56892419,7.28947368473823,33.837134448907,-230.63947322603,42.6666666666667,"Alabama",40,2592,19335.78446096,7.45979338771605,202.08768237,483.394611524,38.44702279,4.5346491158159,0.599352586666667,155,NA
521,"Al Pena",12,37,-27.72132888,-2.31011074,-0.749225104864865,2.08737864,0,0,0,NA,0,0,"QB",142.232539422,190,100.43522448,0.345809378527763,1251.48938064,104.29078172,12.4606619552009,9.42763956,12.4558139581231,11.4364678161705,-105.833232254611,91,"Oklahoma St.",23,1549,8651.82069036,5.58542329913493,83.16398664,376.166116972174,11.72163228,11.344657906102,0.56090716,168,NA
204,"Alex Gillett",44,506,2130.66976324,48.4243128009091,4.2108098087747,13.66094337,0,0,0,NA,0,0,"QB",108.71838411725,660,335.52390862,0.337032496874038,4279.71284182,97.2662009504545,12.7553140979501,33.88665687,35.2711277719858,58.6150997469637,-396.216263297634,62.5,"Eastern Mich.",48,3074,15083.5783449,4.90682444531555,115.96101594,314.24121551875,9.81507192,39.3940637739814,0.4701035875,195,NA
86,"Alex Zordich",17,165,547.69814588,32.2175379929412,3.31938270230303,2.92892562,0,0,0,NA,0,0,"QB",81.3391461573333,314,150.71013282,0.324309977717606,1734.5436677,102.031980452941,11.5091376753788,10.21033058,13.1190023239969,26.5159772473604,-173.701039637854,72.6666666666667,"Buffalo",36,2574,12060.05113264,4.68533455036519,84.11493612,335.001420351111,8.77211274,28.0967650142837,0.46590968,222,NA
648,"Andrew Clifford",4,2,18.33046333,4.5826158325,9.165231665,0,0,0,0,NA,0,0,"QB",126.292818282667,5,3.26309372,0.394899759166715,35.84849444,8.96212361,10.9860449978127,1.07251908,0.89440993433278,0,0,86,"South Carolina",40,2637,16649.77041517,6.31390611117558,176.73191594,416.24426037925,33.75555877,8.18628072544229,0.590656663333333,324,NA
513,"Andrew Hendrix",8,33,216.28253848,27.03531731,6.55401631757576,1.05319149,0,0,0,NA,0,0,"QB",130.9149264285,44,24.52641232,0.35791181078426,323.50330151,40.43791268875,13.1899968609025,1.05319149,1.898989897839,3.74631766687562,-27.4836913898631,60.5,"Notre Dame",26,1800,11622.28853961,6.45682696645,94.9837123,447.011097677308,21.79104912,5.64530756471462,0.583492295,334,NA
674,"Andrew Luck",38,163,908.96636187,23.9201674176316,5.57648074766871,7.13015737,0,0,0,NA,0,0,"QB",164.001458455333,1064,728.14011445,0.406296421010286,9608.79491586,252.863024101579,13.1963542801347,84.0202398,21.5044883751961,22.5763959106529,-152.687673716838,52.6666666666667,"Stanford",39,2698,18373.2097619,6.80993690211268,203.56992656,471.107942612821,31.61373292,7.99555698412232,0.515967703333333,340,13
698,"Andy Dalton",50,413,1586.07825532,31.7215651064,3.84038318479419,22.54218715,0,0,0,NA,0,0,"QB",145.05062448875,1317,828.98046818,0.386294507555819,10553.42236533,211.0684473066,12.7306043633328,72.91727912,29.6106663503583,49.0282390326537,-373.111179223654,58,"TCU",52,3882,23204.47335568,5.9774532085729,239.54907275,446.239872224615,45.21809384,8.00939688182738,0.5235715475,366,24
721,"Andy Gray",4,8,11.745,2.93625,1.468125,0,0,0,0,NA,0,0,"QB",0,2,0,0,0,0,NA,0,0,0,0,55,"Air Force",23,1736,9283.95,5.34789746543779,84.855,403.65,11.925,11.0105580693816,0.4975,370,NA
193,"Anthony Boone",20,70,217.88219522,10.894109761,3.11260278885714,6.18185282,0,0,0,NA,0,0,"QB",113.1184040865,148,82.34064017,0.357473349510662,864.75733555,43.2378667775,10.5021934947874,6.30709109,2.87398086911443,0.945054949416737,-5.67032969650042,85,"Duke",25,1848,10095.29332887,5.46282106540584,88.4807469,403.8117331548,9.3980175,15.4702233784458,0.537266485,399,NA
539,"Anthony Morelli",33,92,-127.8471171,-3.87415506363636,-1.38964257717391,1.07936508,0,0,0,NA,0,0,"QB",114.5951190705,821,480.75735259,0.369314105761321,5514.72649037,167.112923950606,11.4709145074128,32.29973546,18.2306520488358,40.1617550175039,-304.57459589719,49.25,"Penn St.",49,3378,19146.71586872,5.66806272016578,164.095822,390.749303443265,34.79313082,15.4049580886311,0.5489919725,441,NA
312,"Arvell Nelson",1,0,0,0,NA,0,0,0,0,NA,0,0,"QB",187.568992824,1,0.93410853,0.482965932630471,11.20930236,11.20930236,12,0,0,0,0,12,"Iowa",12,814,3545.87597988,4.35611299739558,26.15503884,295.48966499,5.60465118,6.42323649480002,0.43410853,527,NA
311,"Austen Arnaud",40,376,1143.52219769,28.58805494225,3.04128244066489,14.82986883,0,0,0,NA,0,0,"QB",121.51596042475,1031,620.98453525,0.375902147991975,6811.28281755,170.28207043875,10.9685224525082,42.43940489,33.702130431188,49.0509842470134,-287.244036442082,69.25,"Iowa St.",49,3461,17491.04756985,5.05375543769142,133.23445327,356.960154486735,17.51922121,31.3390990601553,0.52787684,551,NA
559,"Austin Parker",1,2,8,8,4,0,0,0,0,NA,0,0,"QB",100,1,1,0.5,0,0,0,0,0,0,0,75,"Purdue",13,957,5235,5.47021943573668,50,402.692307692308,6,7,0.5,572,NA
811,"Austyn Carta-Samuels",24,259,524.8913962,21.8704748416667,2.02660770733591,6.19674186,0,0,0,NA,0,0,"QB",123.5695489695,578,356.35129531,0.381388988380189,3775.11069733,157.296279055417,10.5937897434775,19.62406017,12.5902097868001,58.093146798218,-426.034684958041,15,"Wyoming",25,1597,7692.84461976,4.8170598746149,58.86591483,307.7137847904,10.33208022,14.5267132816375,0.53279031,582,NA
694,"B.J. Coleman",1,7,17.12878792,17.12878792,2.44696970285714,0,0,0,0,NA,0,0,"QB",47.35606072,8,4.03030304,0.335012594994448,21.15909096,21.15909096,5.25,0,0.992481200619594,1.98496240123919,-6.94736840433716,19,"Tennessee",12,718,3249.431826,4.52567106685237,26.19696976,270.7859855,5.0378788,6.94736840433716,0.50757576,596,NA
630,"Beau Pierce",6,2,13.01253314,2.16875552333333,6.50626657,0.91747573,0,0,0,NA,0,0,"QB",86.2718008055,30,15.84889679,0.345676731603644,141.91262179,23.6521036316667,8.95410094912985,0,1.05769230260725,0,0,88.5,"San Jose St.",22,1522,7429.4405381,4.88136697641261,68.81650508,337.701842640909,4.67131511,18.2710622106589,0.43146514,636,NA
306,"Ben Chappell",35,142,-9.89778345,-0.282793812857143,-0.0697027003521126,9.01451544,0,0,0,NA,0,0,"QB",94.90502872375,1066,644.79049714,0.376896234938131,7187.66724946,205.361921413143,11.1472909128488,44.40824282,28.1481544022733,37.9548247936273,-260.918369379928,82.75,"Indiana",49,3394,18332.34508468,5.40139808034178,153.89614674,374.129491524082,18.95212228,29.9122547574836,0.50120962,645,NA
648,"Bennett Swygert",5,3,0,0,0,1.08823529,0,0,0,NA,0,0,"QB",150.502940607,21,11.97058819,0.36306868779583,174.1176464,34.82352928,14.5454545454545,2.17647058,0.918918922395909,0.918918922395909,-7.35135137916727,94,"South Carolina",12,819,4636.97057069,5.66174672855922,38.08823515,386.414214224167,5.44117645,6.43243245677137,0.58823529,670,NA
671,"Blaine Gautier",35,226,782.12197565,22.3463421614286,3.46071670641593,11.24971056,0,0,0,NA,0,0,"QB",122.13735378775,523,290.58121742,0.35716313405253,3964.88486275,113.28242465,13.6446701474832,30.55417546,12.8079012775266,35.0047799622565,-214.424655240136,77.25,"La.-Lafayette",50,3482,18509.04406412,5.31563585988512,171.17719452,370.1808812824,25.62556869,24.5612986119717,0.44293374,716,NA
37,"Blake Field",8,5,3.18421053,0.39802631625,0.636842106,0,0,0,0,NA,0,0,"QB",147.869842638,51,32.97212487,0.392655597569375,400.12164771,50.01520596375,12.1351489868357,4.25672961,0.941935479981686,0,0,88.3333333333333,"Auburn",38,2471,14322.12619422,5.79608506443545,133.10672262,376.898057742632,30.88338555,8.43985461803615,0.56518881,728,NA
