"Year","Code","Team","Name","G","Rush","RushYds","RushYPG","RushAvg","RushTD","Rec","RecYds","RecYPG","RecAvg","RecLng","RecTD","Position","QBRAT","Att","Comp","Pct","PassYds","PassYPG","PassAvg","PassTD","Int","Sack","YdsL","Rank","TeamName","TeamGames","Plays","TeamYds","TeamAvg","TeamTD","TeamYPG","Wins","Losses","Ties","Percentage","PlayerID","AV"
2008,47,"Ball","Chris Clancy",3,0,0,0,0,0,3,23,7.7,7.7,10,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"17","Ball St.",14,925,6195,6.7,63,442.5,12,2,0,0.42446043,1544,NA
2003,193,"Duke","Chris Douglas",12,236,1138,94.8,4.8,6,20,212,17.7,10.6,36,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"85","Duke",12,906,4116,4.54,25,343,4,8,0,0.54761905,1559,NA
2003,30,"AR St","Chris Easley",9,118,475,52.8,4,2,7,58,6.4,8.3,32,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"105","Arkansas St.",12,788,3727,4.73,33,310.58,5,7,0,0.41509434,1565,NA
2005,30,"AR St","Chris Easley",7,32,187,26.7,5.8,1,2,13,1.9,6.5,7,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"62","Arkansas St.",12,780,4441,5.69,36,370.08,6,6,0,0.35576923,1565,NA
2007,30,"AR St","Chris Easley",1,6,44,44,7.3,0,0,0,0,0,0,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"70","Arkansas St.",12,848,4558,5.38,35,379.83,5,7,0,0.43283582,1565,NA
2006,29,"Ariz","Chris Jennings",11,105,451,41,4.3,3,7,30,2.7,4.3,10,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"115","Arizona",12,735,3034,4.13,22,252.83,6,6,0,0.6031746,1600,2
2007,29,"Ariz","Chris Jennings",12,53,156,13,2.9,1,27,232,19.3,8.6,55,1,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"67","Arizona",12,851,4623,5.43,39,385.25,5,7,0,0.59055118,1600,2
2008,414,"Mia O","Chris Rodriguez",4,6,18,4.5,3,0,3,14,3.5,4.7,5,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"89","Miami (OH)",12,837,3912,4.67,23,326,2,10,0,0.43548387,1654,NA
2003,255,"GT","Chris Woods",6,31,122,20.3,3.9,1,6,38,6.3,6.3,12,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"94","Georgia Tech",13,888,4298,4.84,32,330.62,7,6,0,0.52413793,1681,NA
2004,255,"GT","Chris Woods",8,55,299,37.4,5.4,0,8,37,4.6,4.6,8,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"80","Georgia Tech",12,832,4157,5,31,346.42,7,5,0,0.57142857,1681,NA
2005,255,"GT","Chris Woods",6,14,28,4.7,2,0,7,63,10.5,9,14,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"78","Georgia Tech",12,882,4188,4.75,27,349,7,5,0,0.58730159,1681,NA
