"Code","Name","G","Rush","RushYds","RushYPG","RushAvg","RushTD","Rec","RecYds","RecYPG","RecAvg","RecLng","RecTD","Position","QBRAT","Att","Comp","Pct","PassYds","PassYPG","PassAvg","PassTD","Int","Sack","YdsL","Rank","TeamName","TeamGames","Plays","TeamYds","TeamAvg","TeamTD","TeamYPG","Wins","Losses","Percentage","PlayerID","AV"
388,"A.J. Graham",7,46,259.77301551,37.1104307871429,5.6472394676087,4.18835978,0,0,0,NA,0,0,"QB",145.279576318,115,78.31216918,0.405107291031848,857.53703563,122.505290804286,10.9502398491728,7.49999999,3.73333333831111,5.69328264676447,-22.6798479477601,5.5,"Marshall",25,1619,8316.80474035,5.13700107495367,69.64444426,332.672189614,12.37037034,12.7863118245957,0.52275132,11,NA
716,"Aaron Leak",20,164,232.61938879,11.6309694395,1.4184109072561,4.07379553,0,0,0,NA,0,0,"QB",95.7429786655,377,165.87685054,0.305551526787341,2204.69482654,110.234741327,13.2911543676093,12.99682724,18.8840657354727,36.6287138047652,-263.01903609781,16,"Troy",24,1567,6916.89951768,4.41410307446075,59.25123372,288.20414657,12.90846061,11.0173753385251,0.496357225,54,NA
498,"Aaron Munoz",3,2,-7.93548384,-2.64516128,-3.96774192,0,0,0,0,NA,0,0,"QB",188.566934748,3,0.99193548,0.248484847756107,55.54838688,18.51612896,56,0,0,0,0,105,"La.-Monroe",12,874,4130.41933872,4.72588025025172,31.74193536,344.20161156,4.9596774,7.05691059664485,0.49193548,57,NA
709,"Aaron Opelt",39,198,501.13751668,12.8496799148718,2.5309975589899,15.04099955,0,0,0,NA,0,0,"QB",111.928488974,1074,587.11094588,0.35344475174051,6391.34823547,163.88072398641,10.8860996040369,43.1369084,30.9823554084542,38.4130724604109,-266.546369401915,64,"Toledo",48,3382,17438.71329259,5.15633154718805,156.9136333,363.306526928958,16.87643741,31.9800888549378,0.4381827725,62,NA
768,"Adam Bednarik",12,61,198.75845643,16.5632047025,3.25833535131147,1.05357143,0,0,0,NA,0,0,"QB",92.1196178466667,76,59.00276668,0.437048574121859,562.61267682,46.884389735,9.53536094114562,4.21428572,1.89830508217179,12.3389830341166,-58.8474575473255,45,"West Virginia",37,2560,16141.22630497,6.30516652537891,170.87442257,436.249359593784,31.10089598,6.89728037724366,0.532131983333333,83,NA
626,"Adam Dingwell",11,43,102.79069736,9.34460885090909,2.39048133395349,0.98837209,0,0,0,NA,0,0,"QB",59.796511445,145,82.03488347,0.36133162541447,928.08139251,84.3710356827273,11.3132530120482,7.90697672,7.08235296284014,12.141176507726,-72.8470590463557,63,"San Diego St.",26,1822,10521.82774604,5.77487801648738,108.09502163,404.68568254,16.70784881,9.16705883590865,0.482467295,89,NA
428,"Adam Ernst",1,0,0,0,NA,0,0,0,0,NA,0,0,"QB",525.17391282,1,1.02173913,0.505376343979651,10.2173913,10.2173913,10,1.02173913,0,0,0,28,"Minnesota",12,841,5374.3478238,6.39042547419738,48.02173911,447.86231865,7.15217391,4.89361702335899,0.52173913,90,NA
306,"Adam Follett",2,0,0,0,NA,0,0,0,0,NA,0,0,"QB",69.99786295,3,1.0042735,0.250800426094771,13.0555555,6.52777775,13,0,0,0,0,91,"Indiana",12,809,4398.71793,5.4372285908529,34.145299,366.5598275,4.017094,7.9659574807062,0.5042735,93,NA
731,"Adam Kennedy",9,56,232.11793608,25.7908817866667,4.14496314428571,0,0,0,0,NA,0,0,"QB",128.35417179,111,73.24539174,0.397542598207075,924.49624104,102.72180456,12.6219031542857,10.46240602,4.20553359484323,7.35968379097564,-22.0790513729269,34.5,"Utah St.",26,1806,11506.56779706,6.37129999837209,113.68863698,442.560299886923,17.21434636,8.39233400430919,0.45540262,105,NA
630,"Adam Tafralis",45,247,513.66995542,11.4148878982222,2.07963544704453,8.15420643,0,0,0,NA,0,0,"QB",115.37820182125,1027,550.3942673,0.348926250532215,6885.81968198,153.018215155111,12.510703855545,47.39358728,31.9530855506603,57.0126648731307,-357.699442300709,94.75,"San Jose St.",47,3071,14866.95129347,4.8410782460013,132.85820809,316.318112627021,17.31574492,30.8140350373973,0.4096059925,117,NA
521,"Alex Cate",5,9,29.63839893,5.927679786,3.29315543666667,1.06060606,0,0,0,NA,0,0,"QB",80.645906732,14,4.24242424,0.232558139432898,59.39393936,11.878787872,14,0,0.950354606289422,0,0,83,"Oklahoma St.",26,1799,11747.63049934,6.53008921586437,122.63704221,451.831942282308,19.01560383,7.57284699874136,0.556422435,189,NA
472,"Alex Gibson",5,12,24.94594596,4.989189192,2.07882883,0.95945946,0,0,0,NA,0,0,"QB",80.210810856,38,22.06756758,0.367379077746234,168.86486496,33.772972992,7.65217391304348,0,3.12676056161873,2.08450704107915,-8.3380281643166,44,"New Mexico St.",12,930,5470.83784092,5.88262133432258,50.85135138,455.90315341,3.83783784,8.3380281643166,0.45945946,194,NA
327,"Allan Evridge",9,102,202.06880652,22.4520896133333,1.98106673058824,3.98165136,0,0,0,NA,0,0,"QB",103.921100496,213,101.53210968,0.322803639295515,1358.7385266,150.9709474,13.3823529411765,5.97247704,7.03225809303404,16.0737327840778,-135.622120365657,103,"Kansas St.",11,750,3719.85778308,4.95981037744,35.83486224,338.168889370909,4.9770642,6.02764979402918,0.49541284,234,NA
327,"Allen Webb",18,198,611.53139756,33.9739665311111,3.08854241191919,8.42718448,0,0,0,NA,0,0,"QB",125.604188357,199,113.33210102,0.362857678253004,1394.92130326,77.4956279588889,12.3082629784992,12.11890974,8.82027651176623,20.4884792860889,-134.820276670134,94.5,"Kansas St.",22,1544,7934.50342114,5.13892708623057,79.0241827,360.659246415455,9.19065644,12.6728110733275,0.52440545,247,NA
71,"Andrew Beam",5,22,98.03076948,19.606153896,4.45594406727273,2.72307693,0,0,0,NA,0,0,"QB",558.049232188,1,0.90769231,0.475806452247008,19.96923082,3.993846164,22,0.90769231,0,0,0,78,"Bowling Green",12,818,3918.50770227,4.7903517142665,39.93846164,326.5423085225,5.44615386,6.61016947471991,0.40769231,318,NA
416,"Andrew Maxwell",22,47,-157.34935911,-7.15224359590909,-3.34785870446809,0,0,0,0,NA,0,0,"QB",115.701752093667,497,287.28269229,0.3662999261799,3169.83942298,144.083610135455,11.0338684092398,15.32083333,8.18181818181818,23.8940303285501,-179.216140898363,86.3333333333333,"Michigan St.",40,2714,16002.09807813,5.89613046357038,136.08653847,400.05245195325,30.43685898,10.3050856731993,0.555662393333333,342,NA
497,"Andrew McNulty",6,23,56.56818168,9.42803028,2.45948616,0.99242424,0,0,0,NA,0,0,"QB",106.784848224,51,27.78787872,0.352692307134627,349.33333248,58.22222208,12.5714285714286,0.99242424,3.02290077074296,6.04580154148593,-45.3435115611445,117,"North Texas",12,827,4069.93180824,4.9213202034341,38.70454536,339.16098402,4.9621212,7.05343513173358,0.49242424,345,NA
419,"Andrico Hines",11,107,286.23912975,26.0217390681818,2.67513205373832,5.4521739,0,0,0,NA,0,0,"QB",113.677825815,253,139.03043445,0.354641941626428,1582.9478223,143.904347481818,11.3856209150327,6.36086955,3.30143541459674,17.6076555445159,-85.8373207795151,86,"Middle Tenn. St.",12,860,4048.23912075,4.70725479156977,38.1652173,337.3532600625,3.6347826,8.80382777225796,0.40869565,360,NA
651,"Anthony Severino",3,2,3.32436037,1.10812012333333,1.662180185,0,0,0,0,NA,0,0,"QB",121.6041049905,3,1.09701493,0.267759563668468,30.71641804,10.2388060133333,28,1.09701493,0,0,0,78.5,"South Fla.",25,1873,10411.40099913,5.55867645442072,99.24533598,416.4560399652,16.35527721,9.19997751097457,0.588686035,451,NA
648,"Antonio Heffner",7,28,72.40322572,10.34331796,2.58582949,1.08064516,0,0,0,NA,0,0,"QB",158.530644972,33,23.77419352,0.418749999709375,255.03225776,36.43317968,10.7272727272727,2.16129032,0,4.62686567716641,-27.7611940629984,3,"South Carolina",12,720,4096.72580156,5.68989694661111,39.98387092,341.393816796667,7.56451612,4.62686567716641,0.58064516,481,NA
430,"Aries Nelson",1,1,-1.03676471,-1.03676471,-1.03676471,0,0,0,0,NA,0,0,"QB",103.676471,1,1.03676471,0.509025271750707,0,0,0,0,0,0,0,120,"Mississippi St.",12,766,3989.47060408,5.20818616720627,30.06617659,332.455883673333,2.07352942,9.64539003261405,0.53676471,505,NA
