"Year","Code","Team","Name","G","Rush","RushYds","RushYPG","RushAvg","RushTD","Rec","RecYds","RecYPG","RecAvg","RecLng","RecTD","Position","QBRAT","Att","Comp","Pct","PassYds","PassYPG","PassAvg","PassTD","Int","Sack","YdsL","Rank","TeamName","TeamGames","Plays","TeamYds","TeamAvg","TeamTD","TeamYPG","Wins","Losses","Ties","Percentage","PlayerID","AV"
2012,774,"WMU","Brian Fields",9,68,359,39.9,5.3,2,13,121,13.4,9.3,19,1,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"38","Western Mich.",12,915,5271,5.76,46,439.25,4,8,0,0.43801653,1070,NA
2003,295,"Ida","Brian Yarno",5,0,0,0,0,0,7,19,3.8,2.7,5,2,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"59","Idaho",12,848,4557,5.37,33,379.75,3,9,0,0.43396226,1108,NA
2004,295,"Ida","Brian Yarno",5,0,0,0,0,0,8,46,9.2,5.8,8,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"84","Idaho",12,852,4080,4.79,33,340,3,9,0,0.45454545,1108,NA
2011,721,"AFA","Broam Hart",4,11,55,13.8,5,0,0,0,0,0,0,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"22","Air Force",13,927,5913,6.38,59,454.85,7,6,0,0.48305085,1121,NA
2012,721,"AFA","Broam Hart",8,29,100,12.5,3.4,1,0,0,0,0,0,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"51","Air Force",13,955,5445,5.7,49,418.85,6,7,0,0.41538462,1121,NA
2009,31,"Ark","Broderick Green",13,104,442,34,4.3,11,8,104,8,13,39,1,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"20","Arkansas",13,834,5555,6.66,60,427.31,8,5,0,0.61029412,1129,NA
2010,31,"Ark","Broderick Green",12,104,341,28.4,3.3,3,6,42,3.5,7,13,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"9","Arkansas",13,886,6273,7.08,60,482.54,10,3,0,0.63909774,1129,NA
2011,31,"Ark","Broderick Green",8,68,260,32.5,3.8,5,1,10,1.3,10,10,1,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"29","Arkansas",13,883,5695,6.45,59,438.08,11,2,0,0.5648855,1129,NA
2003,726,"Navy","Bronston Carroll",5,18,87,17.4,4.8,2,0,0,0,0,0,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"27","Navy",13,918,5506,6,52,423.54,8,5,0,0.37606838,1138,NA
2011,327,"KS St","Bryce Brown",1,3,16,16,5.3,0,1,3,3,3,3,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"101","Kansas St.",13,896,4381,4.89,52,337,10,3,0,0.60150376,1185,3
2008,128,"UCF","Brynn Harvey",9,125,519,57.7,4.2,1,5,9,1,1.8,5,0,"RB",0,0,0,"0",0,0,"0",0,0,0,0,"119","UCF",12,761,2754,3.62,25,229.5,4,8,0,0.44715447,1196,NA
