"Year","Code","Team","Name","G","Rush","RushYds","RushYPG","RushAvg","RushTD","Rec","RecYds","RecYPG","RecAvg","RecLng","RecTD","Position","QBRAT","Att","Comp","Pct","PassYds","PassYPG","PassAvg","PassTD","Int","Sack","YdsL","Rank","TeamName","TeamGames","Plays","TeamYds","TeamAvg","TeamTD","TeamYPG","Wins","Losses","Ties","Percentage","PlayerID","AV"
2007,9,"UAB","Blake Thackston",4,0,0,0,NA,0,5,70.5555557,17.638888925,14.11111114,24.19047624,0,"WR",0,0,0,NA,0,0,NA,0,0,0,0,"104","UAB",12,806,3938.00794457,4.88586593619107,24.19047624,328.167328714167,2.01587302,9.92125982220844,0,0.50793651,742,NA
2011,366,"LT","Blasher Saintvil",1,0,0,0,NA,0,0,0,0,NA,0,0,"WR",0,0,0,NA,0,0,NA,0,0,0,0,"51","Louisiana Tech",13,987,5091.7164003,5.15878054741641,49.6268655,391.670492330769,7.94029848,5.03759400238566,0,0.49253731,745,NA
2004,756,"Wash","Bobby Whithorne",8,0,0,0,NA,0,18,215,26.875,11.9444444444444,23,0,"WR",0,0,0,NA,0,0,NA,0,0,0,0,"103","Washington",11,815,3421,4.19754601226994,18,311,1,10,0,0.5,777,NA
2006,732,"Utah","Bradon Godfrey",9,0,0,0,NA,0,22,361.3740444,40.1526716,16.4260929272727,36.13740444,1.00381679,"WR",0,0,0,NA,0,0,NA,0,0,0,0,"41","Utah",13,862,4807.27860731,5.57688933562645,45.17175555,369.790662100769,8.03053432,4.9809886124738,0,0.50381679,815,NA
2007,732,"Utah","Bradon Godfrey",12,1,5,0.416666666666667,5,0,50,524,43.6666666666667,10.48,27,3,"WR",0,0,0,NA,0,0,NA,0,0,0,0,"79","Utah",13,942,4805,5.10084925690021,41,369.615384615385,9,4,0,0.5,815,NA
2008,732,"Utah","Bradon Godfrey",13,0,0,0,NA,0,56,583.17293208,44.8594563138462,10.4138023585714,26.2218045,4.19548872,"WR",0,0,0,NA,0,0,NA,0,0,0,0,"35","Utah",13,913,5466.72180216,5.98764709984666,61.88345862,420.517061704615,13.63533834,0,0,0.54887218,815,NA
2009,694,"Tenn","Bram Cannon",1,1,-2.09722222,-2.09722222,-2.09722222,0,0,0,0,NA,0,0,"WR",0,0,0,NA,0,0,NA,0,0,0,0,"60","Tennessee",13,878,5227.32638335,5.95367469629841,51.38194439,402.102029488461,7.34027777,5.72185431069865,0,0.54861111,820,NA
2004,472,"NM St","Brandon Allen",9,3,12.18556704,1.35395189333333,4.06185568,0,26,304.639176,33.8487973333333,11.7168913846154,44.68041248,1.01546392,"WR",0,0,0,NA,0,0,NA,0,0,0,0,"58","New Mexico St.",11,746,4165.43299984,5.58369034831099,34.52577328,378.675727258182,5.0773196,5.90862942722771,0,0.51546392,830,NA
2005,472,"NM St","Brandon Allen",12,0,0,0,NA,0,33,348.968,29.0806666666667,10.5747878787879,30.848,0.964,"WR",0,0,0,NA,0,0,NA,0,0,0,0,"82","New Mexico St.",12,894,3984.212,4.4566129753915,25.064,332.017666666667,0,12.448132780083,0,0.464,830,NA
2006,472,"NM St","Brandon Allen",12,0,0,0,NA,0,26,230.2702704,19.1891892,8.85654886153846,25.90540542,0.95945946,"WR",0,0,0,NA,0,0,NA,0,0,0,0,"3","New Mexico St.",12,930,5470.83784092,5.88262133432258,50.85135138,455.90315341,3.83783784,8.3380281643166,0,0.45945946,830,NA
2007,472,"NM St","Brandon Allen",13,0,0,0,NA,0,47,366.03448196,28.1564986123077,7.7879677012766,54.05172402,2.84482758,"WR",0,0,0,NA,0,0,NA,0,0,0,0,"35","New Mexico St.",13,993,5220.2586093,5.25705801540786,37.9310344,401.558354561539,3.79310344,9.49090911161653,0,0.44827586,830,NA
2008,703,"Tex","Brandon Collins",12,0,0,0,NA,0,35,482.6223766,40.2185313833333,13.78921076,44.8951048,3.36713286,"WR",0,0,0,NA,0,0,NA,0,0,0,0,"9","Texas",13,955,6941.9055797,7.2690110782199,83.05594388,533.9927369,13.46853144,0.890965733974632,0,0.62237762,854,NA
2004,700,"TX Tch","Brandon Douglas",1,0,0,0,NA,0,3,25.7419356,25.7419356,8.5806452,11.79838715,0,"WR",0,0,0,NA,0,0,NA,0,0,0,0,"6","Texas Tech",12,944,6328.225835,6.7036290625,63.28225835,527.352152916667,8.5806452,3.72932329144666,0,0.57258065,863,NA
2005,700,"TX Tch","Brandon Douglas",4,0,0,0,NA,0,6,79.63636392,19.90909098,13.27272732,39.81818196,0,"WR",0,0,0,NA,0,0,NA,0,0,0,0,"6","Texas Tech",12,896,6581.0606295,7.34493373828125,68.57575782,548.421719125,9.95454549,2.71232875746294,0,0.60606061,863,NA
