Institution ID,Institution,Game Date,Uniform Number,Last Name,First Name,Rushing,,,,,Passing,,,,,,Total Off.,,Receiving,,,Pass Int,,,Fumble Ret,,,Punting,,Punt Ret,,,KO Ret,,,Total TD,Off xpts,,,,Def xpts,,,,FG,,Saf,Points
,,,,,,Rushes,Gain,Loss,Net,TD,Att,Cmp,Int,Yards,TD,Conv,Plays,Yards,No.,Yards,TD,No.,Yards,TD,No.,Yards,TD,No.,Yards,No.,Yards,TD,No.,Yards,TD,,Kicks Att,Kicks Made,R/P Att,R/P Made,Kicks Att,Kicks Made,Int/Fum Att,Int/Fum Made,Att,Made,,
312,Iowa,10/14/2000,8,BROWN,MIKKEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,10/21/2000,8,BROWN,MIKKEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,10/28/2000,8,BROWN,MIKKEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,11/4/2000,8,BROWN,MIKKEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,11/11/2000,8,BROWN,MIKKEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,11/18/2000,8,BROWN,MIKKEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,8/26/2000,15,CROCKETT,ROBBIE,1,2,0,2,0,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
312,Iowa,9/9/2000,15,CROCKETT,ROBBIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,9/16/2000,15,CROCKETT,ROBBIE,1,1,0,1,0,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,9/23/2000,15,CROCKETT,ROBBIE,1,6,0,6,0,,,,,,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,9/30/2000,15,CROCKETT,ROBBIE,3,11,0,11,0,,,,,,,3,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,10/7/2000,15,CROCKETT,ROBBIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,10/14/2000,15,CROCKETT,ROBBIE,1,2,0,2,0,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,10/21/2000,15,CROCKETT,ROBBIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,10/28/2000,15,CROCKETT,ROBBIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,11/4/2000,15,CROCKETT,ROBBIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,11/11/2000,15,CROCKETT,ROBBIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,11/18/2000,15,CROCKETT,ROBBIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,8/26/2000,37,DAVISON,DERRICK,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
312,Iowa,9/9/2000,37,DAVISON,DERRICK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,9/16/2000,37,DAVISON,DERRICK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,9/23/2000,37,DAVISON,DERRICK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,9/30/2000,37,DAVISON,DERRICK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,10/14/2000,37,DAVISON,DERRICK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,10/28/2000,37,DAVISON,DERRICK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,11/4/2000,37,DAVISON,DERRICK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,11/11/2000,37,DAVISON,DERRICK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,11/18/2000,37,DAVISON,DERRICK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,8/26/2000,1,DODGE,TIM,,,,,,,,,,,,0,0,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,0
312,Iowa,9/9/2000,1,DODGE,TIM,,,,,,,,,,,,,,,,,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,9/16/2000,1,DODGE,TIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,9/23/2000,1,DODGE,TIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,87,0,,,,,,,,,,,,,
312,Iowa,9/30/2000,1,DODGE,TIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,112,0,,,,,,,,,,,,,
312,Iowa,10/7/2000,1,DODGE,TIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,10/14/2000,1,DODGE,TIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,10/21/2000,1,DODGE,TIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,78,,,,,,,,,,,,,,
312,Iowa,10/28/2000,1,DODGE,TIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,11/4/2000,1,DODGE,TIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,11/11/2000,1,DODGE,TIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14,0,,,,,,,,,,,,,
312,Iowa,11/18/2000,1,DODGE,TIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,,,,,,,,,,,,,
312,Iowa,8/26/2000,39,DOLEZAL,MIKE,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
312,Iowa,9/9/2000,39,DOLEZAL,MIKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,9/16/2000,39,DOLEZAL,MIKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,9/23/2000,39,DOLEZAL,MIKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,9/30/2000,39,DOLEZAL,MIKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,10/7/2000,39,DOLEZAL,MIKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,10/14/2000,39,DOLEZAL,MIKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,10/21/2000,39,DOLEZAL,MIKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,10/28/2000,39,DOLEZAL,MIKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,11/4/2000,39,DOLEZAL,MIKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,11/11/2000,39,DOLEZAL,MIKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,11/18/2000,39,DOLEZAL,MIKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,8/26/2000,85,GALLERY,ROBERT,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
312,Iowa,9/9/2000,85,GALLERY,ROBERT,,,,,,,,,,,,,,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,9/16/2000,85,GALLERY,ROBERT,,,,,,,,,,,,,,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,9/23/2000,85,GALLERY,ROBERT,,,,,,,,,,,,,,1,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,9/30/2000,85,GALLERY,ROBERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,10/7/2000,85,GALLERY,ROBERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,10/14/2000,85,GALLERY,ROBERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,10/21/2000,85,GALLERY,ROBERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,10/28/2000,85,GALLERY,ROBERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,11/4/2000,85,GALLERY,ROBERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,11/11/2000,85,GALLERY,ROBERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,11/18/2000,85,GALLERY,ROBERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,8/26/2000,10,HALL,SHANE,,,,,,,,,,,,0,0,,,,1,8,0,,,,,,,,,,,,,,,,,,,,,,,,0
312,Iowa,9/9/2000,10,HALL,SHANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,9/16/2000,10,HALL,SHANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,9/23/2000,10,HALL,SHANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,9/30/2000,10,HALL,SHANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,10/7/2000,10,HALL,SHANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,10/14/2000,10,HALL,SHANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,10/21/2000,10,HALL,SHANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,10/28/2000,10,HALL,SHANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,11/4/2000,10,HALL,SHANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,11/11/2000,10,HALL,SHANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,11/18/2000,10,HALL,SHANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,8/26/2000,14,HANSEN,RYAN,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
312,Iowa,9/9/2000,14,HANSEN,RYAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,9/16/2000,14,HANSEN,RYAN,,,,,,,,,,,,,,,,,1,26,0,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,9/23/2000,14,HANSEN,RYAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,9/30/2000,14,HANSEN,RYAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,10/7/2000,14,HANSEN,RYAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,10/14/2000,14,HANSEN,RYAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,10/21/2000,14,HANSEN,RYAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,10/28/2000,14,HANSEN,RYAN,,,,,,,,,,,,,,,,,1,32,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,11/4/2000,14,HANSEN,RYAN,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,11/11/2000,14,HANSEN,RYAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,11/18/2000,14,HANSEN,RYAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,8/26/2000,3,HILL,KAHLIL,,,,,,,,,,,,0,0,1,0,0,,,,,,,,,,,,2,31,0,,,,,,,,,,,,,0
312,Iowa,9/9/2000,3,HILL,KAHLIL,,,,,,,,,,,,,,4,96,1,,,,,,,,,1,12,0,2,62,0,1,,,,,,,,,,,,6
312,Iowa,9/16/2000,3,HILL,KAHLIL,,,,,,,,,,,,,,7,64,1,,,,,,,,,1,16,0,3,88,0,1,,,,,,,,,,,,6
312,Iowa,9/23/2000,3,HILL,KAHLIL,,,,,,,,,,,,,,1,4,0,,,,,,,,,3,23,0,,,,,,,,,,,,,,,,
312,Iowa,9/30/2000,3,HILL,KAHLIL,,,,,,,,,,,,,,11,132,0,,,,,,,,,1,24,0,3,98,0,,,,,,,,,,,,,
312,Iowa,10/7/2000,3,HILL,KAHLIL,,,,,,,,,,,,,,5,38,,,,,,,,,,1,4,,3,125,1,1,,,,,,,,,,,,6
312,Iowa,10/14/2000,3,HILL,KAHLIL,,,,,,,,,,,,,,2,19,,,,,,,,,,3,9,,2,66,,,,,,,,,,,,,,
312,Iowa,10/21/2000,3,HILL,KAHLIL,,,,,,,,,,,,,,1,9,,,,,,,,,,1,15,,,,,,,,,,,,,,,,,
312,Iowa,10/28/2000,3,HILL,KAHLIL,,,,,,,,,,,,,,6,75,1,,,,,,,,,1,23,,3,61,,1,,,,,,,,,,,,6
312,Iowa,11/4/2000,3,HILL,KAHLIL,,,,,,,,,,,,,,9,60,1,,,,,,,,,1,1,,2,31,,1,,,,,,,,,,,,6
312,Iowa,11/11/2000,3,HILL,KAHLIL,1,3,0,3,0,,,,,,,1,3,7,79,1,,,,,,,,,2,26,0,,,,1,,,,,,,,,,,,6
312,Iowa,11/18/2000,3,HILL,KAHLIL,,,,,,,,,,,,,,4,43,0,,,,,,,,,1,0,0,5,118,0,,,,,,,,,,,,,
312,Iowa,8/26/2000,35,JENSEN,ERIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,9/9/2000,35,JENSEN,ERIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,9/16/2000,35,JENSEN,ERIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,9/23/2000,35,JENSEN,ERIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,9/30/2000,35,JENSEN,ERIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,10/7/2000,35,JENSEN,ERIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,10/14/2000,35,JENSEN,ERIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,10/21/2000,35,JENSEN,ERIK,,,,,,,,,,,,,,2,37,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,6
312,Iowa,10/28/2000,35,JENSEN,ERIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,11/4/2000,35,JENSEN,ERIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,11/11/2000,35,JENSEN,ERIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,11/18/2000,35,JENSEN,ERIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,8/26/2000,5,JOHNSON,D.J.,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
312,Iowa,9/16/2000,5,JOHNSON,D.J.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,9/23/2000,5,JOHNSON,D.J.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,10/14/2000,5,JOHNSON,D.J.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,11/4/2000,5,JOHNSON,D.J.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,11/18/2000,5,JOHNSON,D.J.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,8/26/2000,95,KAEDING,NATE,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,1,1,0,0,,,,,,,,1
312,Iowa,9/9/2000,95,KAEDING,NATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,3,2,0,7
312,Iowa,9/16/2000,95,KAEDING,NATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,1,0,,2
312,Iowa,9/23/2000,95,KAEDING,NATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,2,2,0,7
312,Iowa,9/30/2000,95,KAEDING,NATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,,,,3,2,0,9
312,Iowa,10/7/2000,95,KAEDING,NATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,,,,1,,,3
312,Iowa,10/14/2000,95,KAEDING,NATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
312,Iowa,10/21/2000,95,KAEDING,NATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,4,1,,4
312,Iowa,10/28/2000,95,KAEDING,NATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,1
312,Iowa,11/4/2000,95,KAEDING,NATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,4,4,,14
312,Iowa,11/11/2000,95,KAEDING,NATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,0,0,0,0,0,2,2,0,8
312,Iowa,11/18/2000,95,KAEDING,NATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,0,0,0,0,0,0,1,1,0,6
312,Iowa,8/26/2000,54,KAMPMAN,AARON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,9/9/2000,54,KAMPMAN,AARON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,9/16/2000,54,KAMPMAN,AARON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,9/23/2000,54,KAMPMAN,AARON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,9/30/2000,54,KAMPMAN,AARON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,10/7/2000,54,KAMPMAN,AARON,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,10/14/2000,54,KAMPMAN,AARON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,10/21/2000,54,KAMPMAN,AARON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,10/28/2000,54,KAMPMAN,AARON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,11/4/2000,54,KAMPMAN,AARON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,11/11/2000,54,KAMPMAN,AARON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,11/18/2000,54,KAMPMAN,AARON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,8/26/2000,87,KASPER,KEVIN,,,,,,,,,,,,0,0,4,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
312,Iowa,9/9/2000,87,KASPER,KEVIN,1,0,11,-11,0,,,,,,,1,-11,9,102,1,,,,,,,,,,,,,,,1,0,0,0,1,,,,,,,,8
312,Iowa,9/16/2000,87,KASPER,KEVIN,,,,,,,,,,,,,,8,93,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,6
312,Iowa,9/23/2000,87,KASPER,KEVIN,,,,,,,,,,,,,,8,129,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,6
312,Iowa,9/30/2000,87,KASPER,KEVIN,,,,,,,,,,,,,,11,143,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,12
312,Iowa,10/7/2000,87,KASPER,KEVIN,,,,,,,,,,,,,,5,67,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,6
312,Iowa,10/14/2000,87,KASPER,KEVIN,,,,,,,,,,,,,,6,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,10/21/2000,87,KASPER,KEVIN,,,,,,,,,,,,,,11,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,10/28/2000,87,KASPER,KEVIN,,,,,,,,,,,,,,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,11/4/2000,87,KASPER,KEVIN,,,,,,,,,,,,,,6,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,11/11/2000,87,KASPER,KEVIN,,,,,,,,,,,,,,5,105,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,6
312,Iowa,11/18/2000,87,KASPER,KEVIN,,,,,,,,,,,,,,6,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,8/26/2000,32,MASSAQUOI,SIAKA,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
312,Iowa,9/9/2000,32,MASSAQUOI,SIAKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,9/16/2000,32,MASSAQUOI,SIAKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,9/23/2000,32,MASSAQUOI,SIAKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,9/30/2000,32,MASSAQUOI,SIAKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,10/7/2000,32,MASSAQUOI,SIAKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,10/14/2000,32,MASSAQUOI,SIAKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,10/21/2000,32,MASSAQUOI,SIAKA,3,6,0,6,0,,,,,,,3,6,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,10/28/2000,32,MASSAQUOI,SIAKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,11/4/2000,32,MASSAQUOI,SIAKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,11/11/2000,32,MASSAQUOI,SIAKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,11/18/2000,32,MASSAQUOI,SIAKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,8/26/2000,4,MCCANN,KYLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,9/9/2000,4,MCCANN,KYLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,9/16/2000,4,MCCANN,KYLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,9/23/2000,4,MCCANN,KYLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,9/30/2000,4,MCCANN,KYLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,10/7/2000,4,MCCANN,KYLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,10/14/2000,4,MCCANN,KYLE,1,0,7,-7,0,1,1,0,8,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,10/21/2000,4,MCCANN,KYLE,9,7,37,-30,0,20,9,0,91,0,0,29,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,10/28/2000,4,MCCANN,KYLE,8,21,25,-4,,27,13,2,122,1,,35,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,11/4/2000,4,MCCANN,KYLE,16,78,29,49,,37,25,1,232,1,,53,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,11/11/2000,4,MCCANN,KYLE,10,28,18,10,1,27,17,0,250,2,0,37,260,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,6
312,Iowa,11/18/2000,4,MCCANN,KYLE,12,7,48,-41,0,24,14,1,159,1,0,36,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,9/9/2000,24,MCLAUGHLIN,GREG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,9/16/2000,24,MCLAUGHLIN,GREG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,9/23/2000,24,MCLAUGHLIN,GREG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,9/30/2000,24,MCLAUGHLIN,GREG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,10/7/2000,24,MCLAUGHLIN,GREG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,10/14/2000,24,MCLAUGHLIN,GREG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,10/21/2000,24,MCLAUGHLIN,GREG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,10/28/2000,24,MCLAUGHLIN,GREG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Iowa,11/4/2000,24,MCLAUGHLIN,GREG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
